,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
237,negative,negative,TRUE,"@USER @USER Har set en S10 i funktion med ejers finger, det også et miss hver anden tredie gang. det er nogle shit-sensorer med yderst begrænset sikkerhed, så stæng av funktionen....",[ 2.7590082 -1.1081538 -1.6064124],[0.96746707 0.02023714 0.01229584]
238,negative,neutral,MISS,@USER Hvordan kan man have en for god konkurrenceevne?,[ 1.5426495   0.30335975 -1.7081152 ],[0.75282246 0.21800973 0.02916778]
239,neutral,neutral,TRUE,"Og er det tilstrækkeligt denne 'markedsfejls-tilgang', der satser på at levere ekstra information til markedet? @USER argumenterer her for, at myndigheder i højere grad skal *forme* markederne med regulering og kreditstyring #dkgreen #dkfinans [LINK]",[-2.0748632  3.1137164 -0.8157721],[0.00544259 0.97538745 0.01917   ]
240,positive,positive,TRUE,"Hej folkens ❤️💚💜💙
Så er jeg kommet på Twitter..
Lad os se hvad det bringer jer... Jeg vil komme ind på mange forskellige emner med tiden ✌️✌️.
Knus og kærlighed Nina Sjælens Univers.",[-1.9181155 -0.5467323  3.152122 ],[0.00609188 0.02400687 0.96990126]
241,negative,negative,TRUE,"Det er jo ordstyreren, der bestemmer. Naivt at tro, det ikke bliver afgørende ved valget. #dkpol [LINK]",[ 3.9616175 -1.7586378 -2.138587 ],[0.99450904 0.00326087 0.0022301 ]
242,positive,neutral,MISS,Innovationsværkstedet på Transport 2019 bød også på en reel pre verdenspremiere #dktrp #dkgreen #dkbiz @USER @USER @USER @USER [LINK],[-3.848502   -0.07015277  4.4541726 ],[2.45134550e-04 1.07231075e-02 9.89031732e-01]
243,positive,positive,TRUE,"@USER Vi hører generelt for lidt til EU stoffet men som @USER medlem har Bendt været i stand til at løfte danske synspunkter i den ledende gruppe i parlamentet. Hvis du vil følge med i EU så følg @USER som kommenterer kompetent, relevant og løbende - god påske 😊",[-3.3880494  -0.05590341  4.143793  ],[5.2755437e-04 1.4770654e-02 9.8470181e-01]
244,negative,negative,TRUE,"@USER @USER Det gør ytringsfrihed ikke. Ligesom alle andre rettigheder er der grænser, og dét er nogle af dem. Men #dkmedier er blevet tvangsfodret med fantasien om at ytringsfrihed er et synonym for fri racisme.",[ 2.5758789 -0.7585556 -1.7059602],[0.9528783  0.03395557 0.01316614]
245,neutral,neutral,TRUE,Advice bekræfter hemmeligt samarbejde med Falck mod Bios: »Vi beklager det dybt« [LINK] [LINK],[-0.4742413  2.1576989 -1.7712601],[0.06590194 0.91608405 0.018014  ]
246,positive,positive,TRUE,"Spændende udvikling i #kenya som vil betyder meget for fremskridt mod #verdensmålene. Og det bygger på en ikke helt ny, men stadig utrolig vigtig innovation: offentlige investeringer i velfærd! #dkaid #dkpol [LINK]",[-2.583497 -1.316305  4.635614],[7.3001994e-04 2.5922039e-03 9.9667776e-01]
247,positive,positive,TRUE,Skønt at endnu flere kolleger får smil på læben og sved på panden sammen med vores foreninger. Vi har medlemsfremgang i 4 ud af 5 regioner #firmaidrætten #DyrkSammenholdet [LINK],[-2.1610596 -2.1271164  4.9985886],[7.7610073e-04 8.0289628e-04 9.9842095e-01]
248,positive,positive,TRUE,"Jeg vil gøre @USER en gratis tjeneste at viderebringe denne lille og letlæselige anvisning. Sværere er det faktisk ikke (Tak, @USER 👍) [LINK]",[-2.683685  -1.3459978  4.735407 ],[5.9796841e-04 2.2783924e-03 9.9712366e-01]
249,negative,negative,TRUE,@USER @USER Jeg vil skide på klima så længe satan yngler i min dagligstue mens jeg er tvunget til at tage imod med åbne arme og endda betale for det.,[ 4.730208  -2.3662782 -2.420957 ],[9.983907e-01 8.266768e-04 7.826886e-04]
250,positive,neutral,MISS,OB-profil: Brøndby-kampen var den fedeste [LINK] #brøndby #obdk #sldk,[-2.6580818 -1.3551809  4.7704864],[5.9239077e-04 2.1799717e-03 9.9722761e-01]
251,negative,neutral,MISS,"Er normalhastigheden for tog over lavbroen virkelig 180 km/t? Jeg synes, at toget plejer at følge eller være lidt hurtigere end biltrafikken. Men ikke 70 kilometer i timen hurtigere. #storebælt [LINK]",[ 2.6928222  -0.74797386 -1.8352022 ],[0.95891875 0.03072296 0.01035823]
252,negative,neutral,MISS,Frankrigs præsident er bekymret: Aldrig har EU været i så stor krise [LINK] [LINK],[ 2.8037775  -0.91979456 -1.9455746 ],[0.9682371  0.02338056 0.00838232]
253,neutral,neutral,TRUE,RT @USER: I @USER mener vi at et nyt SU-system skal geares til videreuddannelse #uddpol [LINK],[-3.3078039  4.2038093 -0.9293893],[5.431980e-04 9.935969e-01 5.859902e-03]
254,positive,positive,TRUE,"Vil #dkpol stemme for #klimalov før et valg? 🌍

I dag skal EFK-udvalget fastlægge tidsplan for videre udvalgsarb. Håber, at politikerne vil stemme for vores borgerforslag om #klimalov før valget. Vi har brug for en klimalov med 5-årige CO2-budgetter🌱

[LINK]",[-3.0879862   0.91495055  2.616425  ],[0.0028094  0.15383938 0.84335124]
255,positive,negative,MISS,"@USER Du har fuldstændig ret. Det er en meget stor del af det. Vi skal virkelig helhedstænke og rundt i alle hjørner. Lidt reform her og der gør det ikke. 

Og mennesket skal i centrum!",[-1.599371   0.6340483  1.4106762],[0.03265831 0.30475822 0.66258353]
256,negative,negative,TRUE,"@USER @USER @USER @USER Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[ 3.766923  -1.606923  -2.2203526],[0.9929039  0.00460337 0.00249268]
257,neutral,positive,MISS,@USER @USER @USER Kommer det 15 K så skal du få en kroneis. Og jeg skal på kamp så bare ta det helt med ro. Jeg er derimot ikke så sikker på at så fryktelig mange andre tenker det samme.,[-0.42628217  1.0977836  -0.3779598 ],[0.15059422 0.6913558  0.15805   ]
258,positive,neutral,MISS,"@USER Går ud fra, at dit nej er svar til det sidste spørgsmål?😊",[-2.990956    0.66147774  2.887059  ],[0.002521   0.09723096 0.9002481 ]
259,negative,negative,TRUE,"@USER Det er lidt som om, du bare vil være på tværs.",[ 2.780064  -0.9874883 -1.7658741],[0.96738106 0.02235478 0.01026412]
260,negative,neutral,MISS,"@USER @USER @USER @USER Du skal ikke ta det personligt. Som sagt: Jeg mener, det er misvisende blot at betegne ham som politiker. Helt generelt. Og ikke bare i din live. Men i al omtale af ham. Jeg reagerer på dine tweets - ikke din live. Det var Finn 😉",[ 3.7095997 -1.5692787 -2.1079607],[0.9919917  0.00505732 0.00295103]
261,positive,negative,MISS,"Det overrasker forhåbentlig ingen af @USER og @USER må ty til falske nyheder når de skal sælge deres tossede og politik. Alle der lever i virkeligheden er efterhånden klar over at EU er ubetinget godt for Danmark #dkpol

[LINK]",[ 0.0244446 -0.8476189  1.3353603],[0.19502085 0.08153587 0.7234433 ]
262,neutral,negative,MISS,@USER @USER Ny betalingsring om Kbh ;-),[-0.8946546  3.0144496 -2.150711 ],[0.01955453 0.97487676 0.00556864]
263,negative,negative,TRUE,Ignorance skal bekæmpes med argumenter og et møde med virkeligheden. Rasmus Paludan får DF og Nye Borgerlige til at fremstå stuerene i deres menneskesyn. Vi er splittede i vores menneskesyn i #dkpol og det hverken må elller skal vi ignorere. #menneskerførsystemer,[ 3.8089778 -1.6076025 -2.215179 ],[0.99318486 0.00441204 0.0024031 ]
264,negative,negative,TRUE,"@USER Hvor længe finder Ib Poulsen sig i at blive gjort til grin af DFs ledelse som er fuldstændig ligeglad med det arbejde som han går og laver?
Er det nu her kort tid før valget, at han træder i karakter og viser dem at han selv bestemmer hvordan han vil håndtere ministerens svigt?",[ 4.2267027 -1.8946184 -2.3426456],[0.99641454 0.00218768 0.00139768]
265,positive,positive,TRUE,@USER Han bliver omtalt som “gårdens maskot” af de andre beboere 😂❤️🤗,[-2.7879813 -0.8014136  4.3222604],[8.1120490e-04 5.9140646e-03 9.9327469e-01]
266,negative,negative,TRUE,"Hvad skal vi med feminisme? Det er Rockefellers plan at destabilisere familier, beskatte flere indkomster, statslig hjernevask af børn, mange aborter. Manden bliver overflødig som forsørger. Resultatet bliver afbefolkning, flere indtægter, enlige forældre er lettere at manipulere [LINK]",[ 4.87572   -2.4795527 -2.4559689],[9.9870801e-01 6.3838717e-04 6.5362174e-04]
267,negative,positive,MISS,"@USER @USER Selvfølgelig! Detver jo en regulær skandale, at jeres krus ikke er en del af min samling. Jeg har trods alt tre andre podcastkrus!",[ 0.83028454  0.24927807 -0.85382694],[0.5730842  0.32054612 0.10636973]
268,negative,negative,TRUE,"@USER @USER @USER Venstre er en klan
 Deres selvskabte ilt, hedder DF vælger""forstanden""
 ALLE ved og ser hvad det er for noget
 Alle venter på, at Soc dem tager opgøret med dette
 Løgneren bruger samfundets mindre bemidlede til at føde hele sin politik",[ 4.2358656 -1.8642582 -2.3569846],[0.99640036 0.00223452 0.0013652 ]
269,neutral,neutral,TRUE,Lyt med på vores podcast #AOFoplyser hvor vi præsenterer alle spidskandidater til #ep2019dk ITunes: [LINK] SoundCloud: [LINK] #dkpol [LINK],[-3.8450668  4.3238816 -0.5698984],[2.8112970e-04 9.9228364e-01 7.4352240e-03]
270,positive,neutral,MISS,Seks dage lang festival kommer rundt i alle krogene [LINK],[-3.1828825  0.250203   3.4949589],[0.00120981 0.0374704  0.96131974]
271,neutral,neutral,TRUE,Jesper Duus stopper som sportschef i dansk ishockey [LINK],[-1.8735498  3.9963017 -2.4986417],[0.00281111 0.9956844  0.00150454]
272,negative,negative,TRUE,"Og imens har vi i DK en universitetskultur, der tjener mænd med en ""leaking pipeline"" for kvinder fra ph.d. niveau til professorniveau, jf alle DK-data. Har det sikret os alle GENIERNE? Tjent forskningen? Skatteyderne? Det danske samfund? #70pctmandekvote 4/5",[ 4.4710407 -2.0314343 -2.4756336],[9.9754447e-01 1.4960406e-03 9.5946679e-04]
273,negative,negative,TRUE,"Virkeligheden kalder @USER
[LINK]
Lytter du?
225 timers reglen er utroligt stressende. Det skubber en stor andel længere væk fra job. Endda #ptsd ramte kan omfattet af 225 timers reglen! #Vejle 
#dksocial #225timer #365timer #kontanthjælpsloftet",[ 3.392982  -1.4253005 -1.9303887],[0.9872089  0.00797729 0.00481392]
274,negative,negative,TRUE,@USER @USER @USER @USER @USER @USER @USER @USER @USER De er tosset med det kommer nok af at de ikke spiser KØD .De kan jo gøre som de vil men de skal ikke blande sig i hvordan andre lever,[ 4.287104  -2.1042387 -2.233636 ],[0.99686134 0.00167074 0.00146796]
275,negative,neutral,MISS,"@USER @USER Fuldstændig korrekt. Dyr er vidst forskellig når det angår intelligens. 

Jeg nævnte name the trait tidligere og hvis vi prøver det argument med intelligens vil vi se at det er en dårlig måde at skille hvem der må dræbes og ikke må.",[ 0.80692154  0.06039141 -0.6021351 ],[0.58194274 0.2758458  0.14221151]
276,neutral,negative,MISS,"@USER @USER Prøver at forstå din pointe Daniel, men det giver simpelthen ingen mening i mit hoved. Bayern er et bedre hold end Dortmund, ja. City er et bedre hold end Liverpool, ja. Men ikke altid det bedste hold som vinder? Efter City vinder over Brighton i dag, så er de nr. 1 igen?",[ 0.6940473  1.3230603 -1.8968244],[0.33890113 0.6356966  0.02540223]
277,negative,negative,TRUE,"@USER @USER @USER @USER @USER Nej. Den konstante bashing, der foregår, giver flere og flere lyst til at lukke flere ind, ikke færre og det er kun for at pisse jer af.",[ 4.474868  -2.180842  -2.3211632],[0.997601   0.00128357 0.00111552]
278,negative,negative,TRUE,Kan vi ikke lukke @USER ude fra konstant at tage skatteborgernes penge og bruge dem på tåbeligheder? #dkpol [LINK],[ 3.7135987 -1.4933214 -2.2186449],[0.99193454 0.00543433 0.00263113]
279,negative,negative,TRUE,Jeg er dybt bekymret!! #dkpol #dkhandicap [LINK],[ 1.5509808  -0.43046227 -1.0143592 ],[0.8232057  0.11349548 0.06329878]
280,positive,positive,TRUE,"UDSOLGT TIL DERBY🔥 En dejlig nyhed, som vi er glade og stolte over at kunne præsentere. Men vi ved erfaringsmæssigt, at der kan komme et antal billetter retur, så skriv dig på DERBY-ventelisten, hvis du vil have muligheden #fcklive #fckbif [LINK] [LINK]",[-3.2793164 -1.1232839  4.9132714],[2.7596107e-04 2.3834216e-03 9.9734062e-01]
281,negative,negative,TRUE,Det er trist og pinligt at opleve direkte løgn på twitter. EU giver hektarstøtte til opdyrkning af jord. Ikke til kødproduktion. #propagandaløgn [LINK],[ 4.8874598 -2.465487  -2.5101857],[9.9874806e-01 6.3989946e-04 6.1192660e-04]
282,neutral,neutral,TRUE,"@USER @USER Tænker at hans alder og det faktum, at han ikke kan hyres på forskerordning taler for det.",[-0.6833087  1.6706034 -0.8238134],[0.08067385 0.8492271  0.0700991 ]
283,positive,neutral,MISS,"❗ ️Nix, det er ikke en aprilsnar, og det er ikke en fejl. Om præcis én måned - 1. maj klokken 12.00 - tester vi sirenerne 📣 over hele landet. Ved du, hvad sirenesignalerne betyder 👉  [LINK] [LINK]",[-2.8855932   0.48504707  3.0232296 ],[0.00251023 0.0730406  0.92444915]
284,positive,positive,TRUE,"Jeg🤞🏼 for, at #skolechat og de nationale test kommer til at fylde i valgkampen. Det bør være en folkelig debat. Og anbefaler dette interview med @USER, der var undervisningsminister, da de nationale test blev besluttet [LINK]",[-2.7930415  -0.14880589  3.5708427 ],[0.00167907 0.02362896 0.97469205]
285,neutral,neutral,TRUE,Millionby vil bruge trecifret milliardbeløb på kunstig ø [LINK] [LINK],[-2.8804398  3.728469  -1.2067256],[0.00133689 0.99153495 0.00712821]
286,positive,neutral,MISS,@USER @USER @USER @USER Det var så offentlige 🥴🤓,[-1.0845156  -0.78204864  2.3588538 ],[0.02972174 0.04021924 0.930059  ]
287,neutral,positive,MISS,"Det virker til, at rammerne i Fredericia er ligaklar [LINK]",[-1.631213    2.210978   -0.47468293],[0.01968256 0.9177488  0.06256856]
288,neutral,negative,MISS,"Ingen af FCK's forsvarsspillere var gode nok til månedens hold i april i @USER, selvom man kun lukkede 1 mål ind 🤨 #fcklive #sldk [LINK]",[ 0.06664148  1.0046751  -1.3183585 ],[0.262793   0.67142373 0.06578334]
289,negative,negative,TRUE,@USER Dejligt betryggende at vores uv-minister er fortrøstningsfuld og ikke finder anledning til at stoppe brugen af det fejlagtige og mangelfulde testværktøj #not 🙄,[ 4.3514986 -2.3731208 -2.0884793],[0.9972103  0.00119763 0.00159199]
290,negative,negative,TRUE,"@USER @USER @USER Det er nemt. Alle voksne og børn sendes tilbage, hvor de kom fra. De er afviste og skal ikke være her",[ 1.8751903  -0.70993906 -1.0304759 ],[0.8848786  0.06670775 0.04841377]
291,positive,negative,MISS,"RT @USER: Det fede ved at gå ned ad Strøget i dag er, at alle Amnesty facerne holder sig fra mig, da de ikke kan tåle satire.",[-1.3065678   0.04333745  1.6600823 ],[0.04117973 0.15883268 0.79998755]
292,negative,negative,TRUE,"@USER @USER @USER @USER Det er minimeret til det ekstreme, så måske ikke 0 men meget tæt på. Hvor i udlandet betaler de skat? Tyskland 1-2 % og i UK det samme. Det er noget forbandet svineri.",[ 4.074342  -1.9055737 -2.2280788],[0.99565804 0.00251806 0.00182391]
293,negative,negative,TRUE,"#dkpol - Tesfaye efter ny rapport om Sjælsmark: »Jeg synes, forældrene har svigtet« - [LINK] [LINK], see more [LINK]",[ 2.3012068  -0.24664791 -1.9995216 ],[0.915912   0.07166953 0.01241856]
294,neutral,negative,MISS,Sådan ser det så ud når VLAK og DF satser på uddannelse i udkantsdanmark :) #dkpol [LINK],[-0.92920923  1.4617193  -0.3931911 ],[0.0733524 0.8012746 0.125373 ]
295,neutral,negative,MISS,"@USER @USER Er det ikke en stråmand, fordi du ignorerer “næppe”?",[ 0.727427   1.0257179 -1.5896811],[0.40881205 0.55089617 0.04029178]
296,positive,positive,TRUE,"@USER Bali OG Dubai. I må gerne opkalde loyalitetsprogrammet efter mig. Lollo, Bernie og Benji.",[-2.7092874   0.31877494  3.0081236 ],[0.00306962 0.06340955 0.93352085]
297,negative,positive,MISS,@USER Nah. Jeg går gerne til grænsen men ikke over den :) Det der vil jeg betegne som ulovligt.,[ 1.184484    0.25347155 -1.249202  ],[0.67482424 0.26598498 0.05919081]
298,negative,negative,TRUE,"#VUC har brug for ilt (penge) I årevis er VUCs tilbud drænet for ressourcer, og netop det at give voksne de grundlæggende færdigheder, de ikke fik som børn og unge, forudsætter et voksenpædagogisk miljø tæt på borgerne. Det koster, og vi skylder #uddpol [LINK]",[ 4.744913  -2.328466  -2.5316987],[9.984635e-01 8.460630e-04 6.904621e-04]
299,neutral,neutral,TRUE,"Omkring 60 vidner har siden oktober afgivet forklaring i retssag på Falster. TV ØST har løbende live-blogget, men forsvarsadvokat mener, det skal være forbudt, da det påvirker vidnerne. Højesteret skal nu vurdere sagen [LINK] #dkmedier",[-1.6659572  3.5393395 -1.8354616],[0.00543245 0.98998207 0.00458544]
300,negative,positive,MISS,"Tidligere på året nominerede Trump to ""af sine egne"" til at skulle bestemme over pengepolitikken i USA. Økonomisk forskning viser, at en centralbank helst skal være uafhængig af kortsigtede politiske interesser. Derfor er det positivt, begge kandidater nu har trukket sig #dkøko [LINK]",[ 0.628538    0.38079962 -0.7708582 ],[0.4932645  0.38502455 0.121711  ]
301,neutral,neutral,TRUE,"En 20-årig mand fra Væggerløse er i dag ved Retten i Nykøbing F. blevet idømt en bøde på 3.000 kr. og frakendt førerretten ubetinget i 3 år for i aug. 18' at have kørt ad Gåbensevej i Nykøbing F. med en promille på over 1,20 #anklager #politidk",[-0.3120091  3.1566248 -2.9836059],[0.03015499 0.96776    0.00208497]
302,negative,negative,TRUE,"@USER @USER @USER (2/2) En udfordring med mindsteløn på det danske arbejdsmarked er aktivering af arbejdsledige o.lign., hvor medarbejdere arbejder på fuld tid men aflønnes af staten med sociale ydelser. Der er også forskel fx. på en chauffør og en kontorchef.",[ 2.2555377  -0.28469005 -1.8182529 ],[0.9125242  0.0719511  0.01552457]
303,neutral,neutral,TRUE,"#dkpol - Dansk Folkeparti jagter nye venner på Europas højrefløj | Udland | DR [LINK], see more [LINK]",[-3.0603626  4.599606  -1.7406029],[4.7027110e-04 9.9776971e-01 1.7599993e-03]
304,negative,positive,MISS,"I Nettos højtaler:
""Leder til kassen""

4-årig: Vi skal op til kassen

Mig: Neeeej, vi er da ikke ledere

4-årig: Du sagde, at vi ledte efter 
citroner

Mig: Det gør vi også

4-årig: De er oppe i kassen...",[ 2.3078315 -0.3970319 -1.835264 ],[0.92357165 0.06176796 0.01466044]
305,negative,negative,TRUE,"Hvis du ikke forstår forskellen, står du tilbage med en rød regering, og dit parti uden indflydelse overhovedet #dkpol [LINK]",[ 3.234793  -0.8860827 -2.2824583],[0.9801546  0.0159082  0.00393716]
306,negative,negative,TRUE,"@USER Trump blev præsident. Hitler blev rigskansler. Selv Laura Lindahl kan vel så blive statsminister med opbakning fra kuglestøderen og den forhenværende sociolog nu neoliberale tågehorn. #dkmedier fodrer folket, folket flest labber foderet i sig. Som tænkende art har vi fejlet 😷",[ 4.358     -1.9546202 -2.465386 ],[0.9971071  0.00180803 0.00108488]
307,negative,negative,TRUE,"@USER Jeg stiller ikke op denne gang. Men jeg er faktisk oprigtigt splittet i dette spørgsmål. For jeg mener at forældrene faktisk tager deres egne børn som gidsler, men jeg mener ligeså meget at det er den danske stat uværdigt hvis børn skades. Det er nok fordi jeg er socialliberal",[ 2.1962037 -0.8301092 -1.3240184],[0.927569   0.04498164 0.02744942]
308,neutral,neutral,TRUE,"Hvis du interesserer dig for global politik, demokrati, diktaturer og den internationale magtbalance og Kinas voksende indflydelse og den slags, så er det det her, du følger i dag. [LINK]",[-1.9465492   3.0779567  -0.88926774],[0.00641134 0.97513336 0.01845527]
309,neutral,neutral,TRUE,"@USER Du har ret. Men jeg leder ikke efter forklaringen på, hvorfor for han stopper. Jeg leder efter forklaringen på, hvorfor vi ikke får forklaringen.",[ 0.5331608  0.9197195 -1.3272643],[0.38058797 0.56019    0.05922195]
310,negative,negative,TRUE,"@USER Hvis ikke jeg vidste bedre, ville jeg tro, han havde læst mine tweets.",[ 1.994749   -0.14645098 -1.7248929 ],[0.8758436  0.10292367 0.02123277]
311,negative,negative,TRUE,"@USER @USER Er den asfalt-aftale ikke snart lidt tyndslidt? #dkpol 
[LINK]",[ 1.9538677  -0.20226312 -1.6921324 ],[0.87575835 0.10138847 0.02285318]
312,negative,negative,TRUE,@USER Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 3.9609077 -1.6803571 -2.261969 ],[0.99449855 0.00352886 0.00197262]
313,positive,negative,MISS,@USER @USER @USER @USER Det gør hun helt sikkert,[-1.1008708   0.77844745  0.78660876],[0.07066267 0.46277255 0.46656483]
314,positive,positive,TRUE,"Vil din virksomhed lave god forretning i udviklingslandende og samtidig levere på #verdensmålene? Hør hvordan Danida Market Development Partnerships kan hjælpe jer på vej🚀 

Der er i år afsat 100 mio. kr. til partnerskaber. Så ansøg nu👉 [LINK] #dkbiz #dkeksport [LINK]",[-3.9936712   0.25501812  4.361381  ],[2.3134121e-04 1.6197026e-02 9.8357165e-01]
315,neutral,positive,MISS,"Ny opgørelse viser, at det i høj grad er TV 2-kanalerne, der har skruet op for produktionen af ny dansk tv-fiktion #dkmedier [LINK]",[-0.78895557  3.4897478  -2.7321043 ],[0.01364441 0.98440105 0.00195459]
316,neutral,positive,MISS,at få elever til at vælge en håndværkeruddannelse kræver at de ser håndværksfagene som en attraktiv vej ind i et spændende arbejdsliv. Heldigvis er det ikke længere lavstatus at være håndværker...... [LINK],[-1.8002613  1.3977334  0.8538533],[0.02519159 0.6167755  0.3580329 ]
317,positive,positive,TRUE,"@USER @USER Lan og deres WLAN kan bindes sammen, med samme regler. Men så kræver det også at de er kablet til DET VLAN 😄 altså nok bedre/dyrere switch end nu",[-2.449485   0.9301929  2.019559 ],[0.00850091 0.2495977  0.7419014 ]
318,neutral,neutral,TRUE,"Før Tiet blev musicalstjerne med roller på nogle af Danmarks største scener, var han en ualmindeligt aktiv dreng, der brugte mere tid i Holeby Hallen, end han gjorde hjemme hos mor Mette. [LINK]",[ 0.04379743  0.9751578  -0.8873569 ],[0.25431976 0.6454532  0.10022704]
319,negative,negative,TRUE,@USER @USER Nu når Henriksen formentlig snart bliver arbejdsløs kunne man med fordel overveje at placere ham ved grænsen... er sikker på bare synet ville skræmme både vildsvin og flygtninge langt væk og så ville politiet have tid til at passe deres arbejde #dkpol,[ 3.393956  -1.3917584 -2.0178373],[0.9873503  0.00824256 0.00440716]
320,negative,negative,TRUE,"Public service kanaler burde ikke lægge så væsentlige programmer overfor hinanden. Det er spild af ressourcer i et mediemarked, hvor det kun er os danskere selv der gider lave tv-nyheder på dansk. Taberne er flowseerene (som så ikke kan vælge et public service alternativ)",[ 4.353258  -2.01623   -2.3737805],[0.9970974  0.00170806 0.0011946 ]
321,neutral,positive,MISS,SDU i Odense får kæmpe beløb fra A.P. Møller Fonden [LINK] #fyensdk,[-3.810071    3.656043    0.11663812],[5.5569713e-04 9.7124839e-01 2.8195921e-02]
322,neutral,neutral,TRUE,Efter weekendens homofobiske tilråb mod Viktor Fischer har Aarhus Kommune nu sat en regnbuebænk op foran AGF's hjemmebane. #sldk #ultratwitteragf #agf #fck [LINK],[-2.9384449  3.3824635 -0.3418159],[0.00175286 0.97472656 0.02352062]
323,negative,negative,TRUE,"@USER @USER Det er helt fair game, hvis det er dine egne filer og man f.eks. baserer statistikken på server-logs, men at omskrive href=“[LINK]” til href=“/snooping-script?redirect=[LINK]” er over grænsen, synes jeg.",[ 3.6806796 -1.4074858 -2.2087698],[0.9911413  0.00611468 0.00274398]
324,negative,negative,TRUE,Dansk Folkeparti er klar til at give togbroen dødsstødet #vaf [LINK],[ 3.9955776 -1.6501678 -2.381303 ],[0.9947943  0.00351413 0.00169157]
325,negative,negative,TRUE,@USER @USER Hm... Ikke enig. De er eksempelvis imod kontanthjælpsloftet,[ 2.0283413  -0.08128488 -1.8221097 ],[0.8752326  0.10615108 0.01861632]
326,negative,neutral,MISS,Wozniacki tabte WTA-finale til hårdtslående amerikaner [LINK] [LINK],[ 0.9767921  -0.39361697 -0.7564398 ],[0.698951   0.17753568 0.12351328]
327,positive,positive,TRUE,"@USER #BrøndbyLydLive 

Bs til der endnu ikke er udsolgt i Esbjerg på torsdag. Det er helligdag og de fleste har fri om fredagen.

Bå. Stemningen i torsdags. Lad det blive endnu vildere i dag.

Fisker: dejligt du holder din jyske accent herover i hovedstaden🙂",[ 0.31408715 -1.3739433   1.5253503 ],[0.22013794 0.04069983 0.73916227]
328,neutral,neutral,TRUE,@USER @USER @USER Hehe der er altid grænse tilfælde Har intet imod du dyrker din tro bare det ikke sker i det offentlige rum til gene for andre og du stiller krav baseret på din tro som vi skal tage hensyn til. Bærer din kone tørklæde mm?,[-0.44565114  1.4690754  -0.7925829 ],[0.11775877 0.799003   0.08323819]
329,negative,negative,TRUE,"Det er imponerede at #dkpol har kunnet slippe afsted med det 'argument' i årevis uden at #dkmedier stiller det indlysende spørgsmål; 'Jamen er vi ikke enige om, at i civiliserede samfund, gør vi aldrig overlagt skade på gidsler'?",[ 2.6668098 -0.7680667 -1.8448532],[0.9585802  0.03089446 0.01052539]
330,negative,negative,TRUE,"""Vi er i @USER meget bekymrede over nedskæringerne i disse ydelser, fordi de negativt går ind og påvirker flygtningefamiliers mulighed for at få genetableret sig i det danske samfund,” @USER om, hvordan vi når #SDGs i #dkpol via @USER [LINK]",[ 0.9509824  0.7047191 -1.6130381],[0.53800726 0.42056912 0.04142364]
331,positive,positive,TRUE,"vi skal bestemt også være opmærksomme...

‘Bare fordi man er banal, betyder det ikke, at man ikke er farlig. Bare fordi man er latterlig, betyder det ikke, at man ikke skal tages alvorligt’ - Åsne Seierstad [LINK]",[-0.50368476  0.44350094  0.46028575],[0.16127655 0.41584235 0.4228811 ]
332,positive,neutral,MISS,"Her @USER RT @USER: Livlig #dkpol debat som afslutning på @USER generalforsamling. Bred enighed om, at vækst i #dkprovins også er en prioritet fremover. [LINK]",[-2.9585896  -0.92254514  4.5933113 ],[5.2273384e-04 4.0042717e-03 9.9547297e-01]
333,negative,negative,TRUE,"Hvert 3. barn med autisme går ikke i skole. 15% af børnene har ikke været i skole det seneste år. Det er jo en katastrofe. @USER @USER #inklusion #skolechat 
[LINK]",[ 4.147315  -2.0488472 -2.1989894],[0.9962238  0.00202954 0.00174659]
334,negative,negative,TRUE,"Katastrofalt. Radio24syv har været en gave for #dkmedier, fordi deres programmer er nytænkende, seriøse, kritiske, oplysende (og humoristiske) på et niveau, man ikke finder andre steder. If it ain’t broke don’t fix it, @USER. DK bliver fattigere uden #radio24syv [LINK]",[ 3.3392894 -2.3125145 -1.0885816],[0.984784   0.00345775 0.01175821]
335,positive,positive,TRUE,"Jeg har altid følt mig trist med Løkke,,,er ikke i tvivl om det skal lykkes for Stram Kurs, på den ene ell anden måde, når partiet først kommer i folketinget [LINK]",[-2.7371058  -0.84944266  4.268282  ],[9.0076990e-04 5.9486120e-03 9.9315065e-01]
336,neutral,neutral,TRUE,Så er der mulighed for at deltage i politisk debat i Haslev [LINK],[-2.74326     3.0341988  -0.66800255],[0.00301292 0.9729844  0.02400271]
337,negative,negative,TRUE,@USER SF ser også gerne at den kommer ned på 24 :). Men det er ikke helt humlen her. Det er den principielle modstand med selvstyre argumtentet i hånden fra jeres side.,[ 2.6189406  -0.48088968 -2.0828328 ],[0.94864416 0.04274292 0.00861289]
