,language,score,tweets,original_tweet,tweet_len,ttr,new_topic,probabilities
179,da,0.9999956539331203,der skal jo være en balance thøgersen har et rigtig godt venstreben der slår nogle gode indlæg der kan ramme mortensen anker skal have den til højre fod thøgersen har også scoret nogle vilde frisparksmål på u hold så han er en meget naturlig afløser og giver også offensivt,"@USER @USER @USER Der skal jo være en balance. Thøgersen har et rigtig godt venstreben, der slår nogle gode indlæg, der kan ramme Mortensen. Anker skal have den til højre fod. Thøgersen har også scoret nogle vilde frisparksmål på u-hold, så han er en meget naturlig afløser og giver også offensivt",49,0.8367346938775511,0,0.6400145194162047
180,da,0.9999943027180171,jaaa det er dejligt men får jo kun bogodt fra folk hvis du slå det til ved hver enkelte person,@USER jaaa det er dejligt! men får jo kun bogodt fra folk hvis du slå det til ved hver enkelte person,20,0.95,0,0.8202893446449802
181,da,0.9999947158614878,paludan har da sin fulde ytringsfrihed han kan sige hvad han vil men da politiet nu egang skal sikre ro og orden skal de selvfølgelig have mandat til at disponere over deres ressourcer hvordan har du det forøvrigt med paludans budskab,"@USER Paludan har da sin fulde ytringsfrihed. Han kan sige hvad han vil.

Men da politiet nu egang skal sikre ro og orden skal de selvfølgelig have mandat til at disponere over deres ressourcer.

Hvordan har du det forøvrigt med Paludans budskab?",41,0.9024390243902439,1,1.0
182,da,0.9999919176139211,sf ser også gerne at den kommer ned på men det er ikke helt humlen her det er den principielle modstand med selvstyre argumtentet i hånden fra jeres side,@USER SF ser også gerne at den kommer ned på 24 :). Men det er ikke helt humlen her. Det er den principielle modstand med selvstyre argumtentet i hånden fra jeres side.,29,0.896551724137931,0,0.6497422571831486
183,da,0.999995713350403,der er allerede i dag betalte arbejdsmarkedsuddannelser og vi betaler allerede i dag til det system,@USER Der er allerede i dag betalte arbejdsmarkedsuddannelser og vi betaler allerede i dag til det system.,16,0.8125,2,1.0
184,da,0.9999946163487122,der findes ikke noget bedre end grader kolde glaspikke fridage pga påske god kammerat at dele det med og en klassiker i aften i form af vbagf eminent søndag sldk ksdh ultratwitteragf,"Der findes ikke noget bedre end 20+ grader, kolde glaspikke, fridage pga påske, god kammerat at dele det med, og en klassiker i aften i form af #vbagf. Eminent søndag! #sldk #ksdh #ultratwitteragf [LINK]",32,0.96875,0,0.43376109044676137
185,da,0.9999953474034122,find ud af hvordan patienter kommer ind i så skæve udredningsforløb sundpol dksund,Find ud af hvordan patienter kommer ind i så skæve udredningsforløb #sundpol #dksund @USER @USER @USER @USER,13,1.0,2,0.1945163109578951
186,da,0.9999931270687648,jamen vil det sige at hvis jeg ved hver eneste demonstration stiller mig op op råber og skriger kaster med sten osv skal alle demonstrationer aflyses eller er det kun når de muslimske voldspsykopater der altid er parate til at bryde vores love gør det,"@USER @USER Jamen vil det sige at hvis jeg, ved hver eneste demonstration, stiller mig op op råber og skriger, kaster med sten osv. Skal alle demonstrationer aflyses ? Eller er det kun når de muslimske voldspsykopater der altid er parate til at bryde vores love, gør det ?",45,0.8888888888888888,1,1.0
187,da,0.9999962129737855,galleri folkekære jane aamund bisat omgivet af familie og venner dette er en plus artikel,Galleri: Folkekære Jane Aamund bisat omgivet af familie og venner (Dette er en plus-artikel) [LINK],15,1.0,-1,0.24459001530541705
188,da,0.9999941882977602,jeg er sikker på at enhver fagforening ethvert fagforbund sagtens og uden problemer kan varetage sine interesser men det ville være meget ubegavet at kaste penge efter la som kun tramper på almindelige ualmindelige danskere,"@USER Jeg er 100% sikker på, at enhver fagforening/ethvert fagforbund sagtens - og uden problemer - kan varetage sine interesser. Men det ville være meget ubegavet at kaste penge efter LA, som kun tramper på 'almindelige', ualmindelige danskere.",35,0.9428571428571428,-1,0.19157315023758775
189,da,0.9999946744613241,guardiola medierne vil have liverpool til at vinde mesterskabet pldk,Guardiola: Medierne vil have Liverpool til at vinde mesterskabet [LINK] #pldk,10,1.0,1,1.0
190,da,0.9999938419344415,frygtligt at de forsøger at manipulere så meget det er for tosset altså,@USER @USER @USER @USER 🤣🤣 frygtligt at de forsøger at manipulere så meget det er for tosset altså :(,13,0.9230769230769231,0,0.45720123149991654
191,da,0.9999943992090825,ob profil brøndby kampen var den fedeste brøndby obdk sldk,OB-profil: Brøndby-kampen var den fedeste [LINK] #brøndby #obdk #sldk,10,0.9,6,1.0
192,da,0.9999093043796323,smykkelov tiggerloven der er nok at tage fat på i kategorien statsracisme som har langt videre konsekvenser for folk end koranafbrændinger,"@USER #smykkelov #tiggerloven der er nok at tage fat på i kategorien #statsracisme, som har langt videre konsekvenser for folk end koranafbrændinger",21,1.0,1,0.507360028803374
193,da,0.9999946233106631,du misser pointen ved hele den her sag jonas der var i øvrigt vold hærværk med den skole du sendte bare ikke nævnt i de tweets du sendte jeg er på ingen måde fan af den måde paludan udnytter ytringsfriheden på dermed ikke sagt at han ikke må det for det må han godt,"@USER Du misser pointen ved hele den her sag Jonas. Der var i øvrigt vold/hærværk med den skole du sendte, bare ikke nævnt i de tweets du sendte. Jeg er på ingen måde fan af den måde Paludan udnytter ytringsfriheden på, dermed ikke sagt at han ikke må det, for det må han godt.",54,0.7592592592592593,1,0.6079144971847065
194,da,0.999996992265832,to af dem er fra før det seneste folketingsvalg i og det sidste er ikke ultimativt,"@USER @USER @USER @USER @USER To af dem er fra før det seneste folketingsvalg i 2015, og det sidste er ikke ultimativt?",16,0.875,1,1.0
195,da,0.999994191110292,derby spændingen og nervøsiteten ramte mig lige ret så hårdt tror dog stadig på point kom så fc sldk fcklive,"Derby spændingen og nervøsiteten ramte mig lige ret så hårdt. Tror dog stadig på 3 point. Kom så FC!! 
#sldk #fcklive",20,0.95,-1,0.28404927460314844
196,da,0.9999971532222665,vi kører rundt til hverdag med en milliard plakater over det hele annoncer reklamer etc pludselig skulle valgplakater udgøre en særlig stor risiko det giver absolut ingen mening,"@USER @USER @USER @USER Vi kører rundt til hverdag med en milliard plakater over det hele. Annoncer, reklamer etc. Pludselig skulle valgplakater udgøre en særlig stor risiko. Det giver absolut ingen mening.",28,0.9285714285714286,1,1.0
197,da,0.9999951076663376,ville du ikke grine en uge hvis det var os,@USER Ville du ikke grine en uge hvis det var os?,10,1.0,0,1.0
198,da,0.9999943209775413,ingen kender jo et eventuelt erstatningskrav det er det vi skal have undersøgt og så forhandlet med bevillingshaverne taler du indtægter snakker vi som sagt mia kr årligt fra og frem,"@USER @USER @USER @USER Ingen kender jo et eventuelt erstatningskrav - det er det vi skal have undersøgt og så forhandlet med bevillingshaverne. Taler du indtægter snakker vi, som sagt, 4 mia. kr. årligt fra 2030 og frem",31,0.9032258064516129,2,0.2920053026563617
199,da,0.9999928326149832,han køber bygningen til kærestens frisørsalon,Han køber bygningen til kærestens frisørsalon [LINK],6,1.0,0,0.39063117916836065
200,da,0.9999947199538907,kirke tilbyder brugt konfirmationstøj det er gået helt amok,"Kirke tilbyder brugt konfirmationstøj: - Det er gået helt amok, [LINK] [LINK]",9,1.0,0,0.34216829321284503
201,da,0.9999954051401696,prøv at tænke på det sådan her istedet hvis vi nu alle sammen kunne tage og opføre os ordentligt over for hinanden uanset køn så ville det bare være skønt,"@USER @USER @USER @USER Prøv at tænke på det sådan her istedet: Hvis vi nu alle sammen kunne tage og opføre os ordentligt over for hinanden uanset køn, så ville det bare være skønt.",30,0.9666666666666667,-1,0.19009984073723826
202,da,0.9999960816226258,major tlan recap produceret af nogle gange er vi pis andre gange er vi ikke det er bare jgs,"Major2020 Tlan recap [LINK] - Produceret af @USER

Nogle gange er vi pis, andre gange er vi ikke - det er bare #JGS",19,0.7894736842105263,0,0.518313279326028
203,da,0.9999964606154633,risgård og nu kvist s midtbanelegender takker af til sommer er der nogen der tør spå om hvem der kan være de næste danskere med den status sldk fckob aabhob,"Risgård, @USER og nu Kvist. @USER s midtbanelegender takker af til sommer. Er der nogen, der tør spå om, hvem der kan være de næste danskere med den status? #sldk #FCKOB #AaBHOB [LINK]",30,0.9333333333333333,6,0.4515173793269597
204,da,0.9938021194027464,skønne notre dame håber det kan repareres og ikke bryder sammen ingen døde pt,"Skønne notre dame - håber det kan repareres og ikke bryder sammen. 
Ingen døde pt. [LINK]",14,1.0,0,1.0
205,da,0.9999953962495504,ja læste det godt og ganske kort efter ankomsten tragisk på alle måder,"@USER Ja, læste det godt. Og ganske kort efter ankomsten. Tragisk på alle måder.",13,1.0,0,0.695227184007531
206,no,0.5712481461549619,det er altid fedt at høre noget om sig selv på norsk det er så koseligt vi elsker norge det gør vi bare det gør alle nu har vi snart års fødselsdag i norge heja norge kjempe bra,"🇳🇴🇳🇴 Det er altid fedt at høre noget om sig selv på norsk! 🇳🇴🇳🇴

Det er så koseligt!

VI ELSKER NORGE! Det gør vi bare! Det gør alle! 😁😍😍

Nu har vi snart 1 års fødselsdag i Norge! 

Heja Norge! 

Kjempe Bra! [LINK]",38,0.7631578947368421,-1,0.29741297424722213
207,da,0.999995809910168,der må da snart være ledige stillinger hos et som communication manager og to til em det er jo nepotisme i sin reneste form forkasteligt kig mod hvis i vil have neutrale og kompetente folk sæt i gang nu,@USER Der må da snart være 3 ledige stillinger hos @USER Et som communication manager og to til EM. Det er jo nepotisme i sin reneste form. Forkasteligt!!! Kig mod @USER hvis I vil have neutrale og kompetente folk. Sæt i gang. NU!!!,39,0.9230769230769231,2,0.24697366818260674
208,da,0.9999949522844935,jeg synes det er vigtigt her i at markere den slags kulturel appropriation hårdt,"@USER Jeg synes, det er vigtigt her i 2019 at markere den slags kulturel appropriation. Hårdt.",14,1.0,-1,0.23532859087196653
209,no,0.9999952257198879,drikkelag gav hul i hovedet,Drikkelag gav hul i hovedet... [LINK],5,1.0,0,0.45357516041208285
210,da,0.9999947203297095,et bredt flertal er enige om at alle store banker i danmark skal inspiceres for hvidvask i år er der flere sager derude skal vi have dem frem i lyset nu siger erhvervsminister dkpol dkbiz hvidvask forlig danskebank nordea,"Et bredt flertal er enige om, at alle store banker i Danmark skal inspiceres for hvidvask i år. “Er der flere sager derude, skal vi have dem frem i lyset nu, siger erhvervsminister @USER. #dkpol #dkbiz #hvidvask #forlig #Danskebank #Nordea

[LINK]",39,0.8717948717948718,-1,0.17210115797136877
211,da,0.9999943880114902,selvom danmark ikke er længere er med i det europæiske politisamarbejde europol så bruger politiet europols forbryder database eis som aldrig før dkpol,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. [LINK] #dkpol",23,0.9565217391304348,4,1.0
212,da,0.9999952376521906,tv har kun hovedsæde i odense på papiret den er forlængst kapret og flyttet til teglholmen hvor direktionen og cheferne holder til det er politikerne udemærket klar over og havde der ikke været grebet ind politisk lå tv danmark i dag i københavn,"@USER @USER @USER @USER Tv2 har kun hovedsæde i Odense på papiret. Den er forlængst kapret og flyttet til Teglholmen hvor direktionen og cheferne holder til. Det er politikerne udemærket klar over. Og havde der ikke været grebet ind politisk, lå Tv2 Danmark i dag 100% i København.",43,0.8372093023255814,-1,0.12240548320350297
213,da,0.9999949847961612,den anden kandidat jeg overvejede at stemme på er også i østjylland hele det der kredssystem var måske smart nok dengang valgkamp var noget der forgik fra ladet af en lastbil og i små forsamlingshuset med internettets komme er det sku lid fjollet,@USER @USER @USER @USER Den anden kandidat jeg overvejede at stemme på er også i Østjylland ... hele det der kredssystem var måske smart nok dengang valgkamp var noget der forgik fra ladet af en lastbil og i små forsamlingshuset ... med internettets komme er det sku lid fjollet.,43,0.8837209302325582,1,1.0
214,da,0.9999945855607175,agn s varda var vigtig herhjemme en stor kunstner og en fascinerende kvinde hvil i fred,Agnès Varda var vigtig herhjemme. En stor kunstner og en fascinerende kvinde. Hvil i fred.,16,0.9375,-1,0.2785267216233268
215,da,0.9999933425623911,ungdommens og mange andres ønske til et nyt folketing bevar adgangen til natur så alle børn og unge kan komme ud og få oplevelser der styrker dem friluftslivforalle dkgreen dkpol fv tak til for at give ungdommens ønske videre,"Ungdommens (og mange andres) ønske til et nyt folketing: bevar adgangen til natur, så alle børn og unge kan komme ud og få oplevelser, der styrker dem [LINK] 
#friluftslivforalle #dkgreen #dkpol #fv19 Tak til @USER for at give ungdommens ønske videre",39,0.8461538461538461,5,0.4089251463766475
216,af,0.9999971325964965,vi eeelsker direkte tv,@USER @USER @USER Vi eeelsker direkte tv :-),4,1.0,-1,0.2170502367908339
217,da,0.9999959392030421,præcis islam skal ud af europa da det er en totalitær ideologi stram kurs er derimod ikke et totalitært parti men må derimod søge indflydelse gennem demokratiet som alle andre danske partier,"@USER @USER @USER Præcis, islam skal ud af Europa, da det er en totalitær ideologi. Stram Kurs er derimod ikke et totalitært parti, men må derimod søge indflydelse gennem demokratiet som alle andre danske partier.",32,0.9375,4,0.2950398224762106
218,da,0.999994908534985,altså kernen hende amalie som helt bevidst har benyttet sin populistiske magt til at lave shitstorm og gruppepres med henblik på at få en kunstner til at udøve selvcensur men eftertanke er altid godt bare det ikke giver bagtanker og trusler er uacceptabelt,"@USER Altså kernen: hende Amalie, som helt bevidst har benyttet sin populistiske magt til at lave shitstorm og gruppepres med henblik på at få en kunstner til at udøve selvcensur ?
Men eftertanke er altid godt. Bare det ikke giver bagtanker. Og trusler er uacceptabelt.",43,0.8837209302325582,-1,0.18622804560512377
219,sv,0.5714285478326482,læs om kirsten koch her,Læs om Kirsten Koch her 👒💚: [LINK],5,1.0,0,0.47286804781360425
220,da,0.9999941037284618,seneste topnyhed på nyheder hård rock og hæder da dronningen kom til rungstedlund intet er som det plejer når lars von trier er involveret,"Seneste topnyhed på [LINK] : #nyheder Hård rock og hæder: Da Dronningen kom til Rungstedlund Intet er som det plejer, når Lars Von Trier er involveret. [LINK]",24,0.9583333333333334,-1,0.20416106564821745
221,da,0.9999954426619369,hold da op hvor arrogant og nedladende dæleme lavt,"@USER @USER @USER Hold da op hvor arrogant og nedladende, dæleme lavt 😲😬🙄",9,1.0,0,0.6080809811046233
222,da,0.999996385222078,lad os snart få en skattereform en reform der sætter topskatten markant op og selskabsskatten ligeså dkpol så kører det,"Lad os snart få en #skattereform 😁😁 en reform der sætter topskatten markant op, og selskabsskatten ligeså! #dkpol Så kører det ✌️ [LINK]",20,0.95,2,1.0
223,da,0.9999950514134162,oneplus har endelig løftet sløret for det næste skridt i deres oneplus serie datoen er den maj og som titlen lyder er det første gang oneplus lancerer mere end n ny model under et event,"OnePlus har endelig løftet sløret for det næste skridt i deres OnePlus-serie. Datoen er den 14 maj, og som titlen lyder, er det første gang OnePlus lancerer mere end én ny model under et event [LINK]",35,0.8857142857142857,-1,0.1784685081773792
224,da,0.999995033474405,borgere anklager politiker i bibliotekssag du er inhabil nr broby det er lidt pudsigt at søren hillers som både er skoleleder på brobyskolerne og kommunalpolitiker for radikale venstre har stemt for den biblioteksflytning der gavner hans egen skole d,"Borgere anklager politiker i bibliotekssag: Du er inhabil Nr. Broby: Det er lidt pudsigt, at Søren Hillers, som både er skoleleder på Brobyskolerne og kommunalpolitiker for Radikale Venstre, har stemt for den biblioteksflytning, der gavner hans egen skole. D…[LINK]…",39,0.9230769230769231,1,0.40761423410049114
225,da,0.9999975551514375,hun er helt klart en af dem ja men ikke den eneste,"Hun er helt klart en af dem - ja, men ikke den eneste. [LINK]",12,1.0,-1,0.1990370066331092
226,da,0.9988167281504299,hej folkens så er jeg kommet på twitter lad os se hvad det bringer jer jeg vil komme ind på mange forskellige emner med tiden knus og kærlighed nina sjælens univers,"Hej folkens ❤️💚💜💙
Så er jeg kommet på Twitter..
Lad os se hvad det bringer jer... Jeg vil komme ind på mange forskellige emner med tiden ✌️✌️.
Knus og kærlighed Nina Sjælens Univers.",31,0.9354838709677419,3,1.0
227,da,0.9999935192897981,italien em salvini vi udvider familien og vi ønsker at vinde men det er en ægte løgn fordi du ikke er klar over at du har accepteret krænkelserne for at rejse til fattige mennesker euro og du er forbrydelser bortset fra respektfulde,"Italien, EM, Salvini: ""Vi udvider familien og vi ønsker at vinde"". Men det er en ægte løgn, fordi du ikke er klar over, at du har accepteret krænkelserne for at rejse til fattige mennesker Euro 1, 2 og 3. Du er forbrydelser, bortset fra respektfulde.",42,0.8095238095238095,-1,0.23837904518776015
228,da,0.999994384129421,interessant svar fra en ung mand vi har haft med i en fokusgruppe om grænseoverskridende indhold feks videoer fra terror for det meste ser jeg sådan nogle videoer fordi jeg bliver nødt til det altså det her er virkeligheden,"Interessant svar fra en ung mand, vi har haft med i en fokusgruppe om grænseoverskridende indhold (feks videoer fra terror): ""For det meste ser jeg sådan nogle videoer, fordi jeg bliver nødt til det - altså det her er virkeligheden.""

[LINK]",39,0.8461538461538461,1,1.0
229,da,0.9999949913339414,der røg det sidste af min respekt for at man kan kommentere sådan fordi man er uenig er simpelthen for lavt sådan skal en udenrigsminister bare ikke opførere sig på some dkpol,"Der røg det sidste af min respekt for @USER, at man kan kommentere sådan, fordi man er uenig, er simpelthen for lavt. 
Sådan skal en udenrigsminister bare ikke opførere sig på SoMe! 
#dkpol [LINK]",32,0.875,-1,0.25580923925148796
230,da,0.999994778043465,venstre lægger sten i vejen for borgerforslaget om ny klimalov de siger de er grønne men obstruerer processen når der skal handles dkgreen dkpol,"Venstre lægger sten i vejen for borgerforslaget om ny klimalov. De siger de er grønne, men obstruerer processen, når der skal handles [LINK] #dkgreen #dkpol",24,0.9583333333333334,5,1.0
231,da,0.9999933106133083,vi bruger også snildt timer nogle gange flere timer end det på at putte den yngste det er oftest tommi som gør det for jeg går helt amok i processen så smører jeg madpakker og rydder op i stedet,"@USER @USER Vi bruger også snildt 1-2 timer (nogle gange flere timer end det) på at putte den yngste. Det er oftest Tommi, som gør det, for jeg går helt amok i processen. Så smører jeg madpakker og rydder op i stedet.",39,0.8717948717948718,0,0.3565524434464513
232,da,0.9999953144278992,ros til for at bruge ordet terrorangreb om begivenhederne i new zealand alle jer andre nosse løse medier skam jer dkpol,"Ros til @USER for at bruge ordet 'terrorangreb' om begivenhederne i New Zealand, alle jer andre nosse-løse medier. Skam jer. #dkpol",21,0.9523809523809523,1,1.0
233,da,0.9999966297192189,flypassagerer påvirkes af sas strejke afgange aflyses,RT @USER: 72.000 flypassagerer påvirkes af SAS-strejke. 673 afgange aflyses. [LINK],7,1.0,8,1.0
234,da,0.9999973192775744,jeg tror du skal tage mortens udlægning,@USER @USER @USER Jeg tror du skal tage Mortens udlægning (:,7,1.0,0,0.30644664659198945
235,da,0.9999941577703442,desværre ingen i dk er interesserede i at kende sandheden som f eks at markant øgede cigaretafgifter kan føre til flere unge rygere det er for stærkt at høre for svage sjæle,"@USER Desværre. Ingen i DK er interesserede i at kende sandheden. Som f.eks. at markant øgede cigaretafgifter kan føre til FLERE unge rygere: 
[LINK]
Det er for stærkt at høre for svage sjæle ... 😅😅",32,0.84375,-1,0.12818734832771633
236,da,0.9999947065986852,kan vi ikke lukke ude fra konstant at tage skatteborgernes penge og bruge dem på tåbeligheder dkpol,Kan vi ikke lukke @USER ude fra konstant at tage skatteborgernes penge og bruge dem på tåbeligheder? #dkpol [LINK],17,1.0,2,1.0
237,da,0.9999937483180419,genmab søger myndigheder i usa om darzalex kombination som førstelinje behandling,Genmab søger myndigheder i USA om Darzalex-kombination som førstelinje-behandling [LINK],11,1.0,2,0.16695847279096732
238,da,0.9999955408857857,hva bunner uviljen i mot å analysere islamistenes ideologi er det for store likheter med mainstream islam påskens ofre skal gerningsmændene hurtigt fanges og straffes må vi også udpege ideologien der har drevet dem d weekendavisen,"Hva bunner uviljen i mot å analysere islamistenes ideologi? Er det for store likheter med mainstream Islam? Påskens ofre. Skal gerningsmændene hurtigt fanges og straffes, må vi også udpege ideologien, der har drevet dem. D | Weekendavisen [LINK]",36,1.0,1,1.0
239,da,0.9999960102084469,jeg føler at starter overordentligt godt,@USER @USER Jeg føler at 2019 starter overordentligt godt :),6,1.0,-1,0.2520465361788164
240,da,0.9999955000801202,der har virkelig været nogle kamp før i tiden hvor jeg ikke har været glad for ham det er som om at han først op til denne her sæson har lært at aflevere og forsvare kontinuerligt kæmpe tab for aab i den situation vi er i nu men håber det giver plads til en af de unge,"@USER Der har virkelig været nogle kamp før i tiden, hvor jeg ikke har været glad for ham. Det er som om at han først op til denne her sæson har lært at aflevere og forsvare kontinuerligt. Kæmpe tab for AaB i den situation vi er i nu, men håber det giver plads til en af de unge.",57,0.8245614035087719,0,1.0
241,da,0.9999959808884135,gennemsnitlige daglige twitter updates vedr antallet af tilskuere til fcm kampe i sldk før og efter bif s ødelagte guldfest før efter sammenhold på tribunen og antal tilskuere har aldrig haft større betydning bifspin,"Gennemsnitlige daglige Twitter updates vedr. antallet af tilskuere til #FCM kampe i #sldk (før og efter #BIF's ødelagte guldfest)

Før 17/18: 2 
Efter 17/18: 513

Sammenhold på tribunen og antal tilskuere, har aldrig haft større betydning👌 #bifspin 

[LINK]",34,0.8823529411764706,3,1.0
242,da,0.9999940238153939,her er min nye sang jeg mødte rotterne den anden dag en sang om korruptionen nepotismen og flertalsdiktaturet der stikker sin klamme næse frem giv den et lyt jegmødterotternedenandendag dkpol nepotisme steffenib,"Her er min nye sang: 
""Jeg mødte rotterne den anden dag"".

En sang om korruptionen, nepotismen og flertalsdiktaturet der stikker sin klamme næse frem.

Giv den et lyt.

[LINK]

#jegmødterotternedenandendag #dkpol #nepotisme #steffenib [LINK]",32,0.9375,1,0.28362209592824794
243,da,0.9999945659588905,fuldstændig enig vi bliver klogere jeg har helt sikkert også klubbriller på og er jubeloptimist,"@USER @USER @USER Fuldstændig enig, vi bliver klogere. Jeg har helt sikkert også klubbriller på, og er jubeloptimist",15,1.0,0,0.6486535433633869
244,da,0.9999942505473852,det tror jeg ikke nogen reelt har overblik over problemet er at mange skifter manuel cykel eller gåben ud med de eldrevne og det er skidt for både miljø og sundhed,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Det tror jeg ikke nogen reelt har overblik over. Problemet er at mange skifter manuel cykel 🚴 eller gåben ud med de eldrevne - og det er skidt for både miljø og sundhed.,31,0.9032258064516129,8,0.8925756404532875
245,da,0.9999947387391626,så godt sagt du har så meget fat i den rigtige point tak pernille,@USER @USER Så godt sagt - Du har så meget fat i den rigtige point 🙋‍♂️ Tak Pernille 🙏,14,0.9285714285714286,0,1.0
246,da,0.9999947040703431,har lige læst at det er nær umuligt at slukke branden i notre dame det er ikke til at bære jeg beder om et mirakel notredameonfire notredame,"Har lige læst, at det er nær umuligt at slukke branden i Notre Dame. Det er ikke til at bære. Jeg beder om et mirakel🙏. #notredameonfire #notredame",27,0.8518518518518519,0,1.0
247,da,0.8575092904186634,i bund og grund er det behandling på banen også noget pjat altså ved en hjernerystelse er det fint nok men man kan jo ikke behandle en benskade på banen alligevel,"@USER I bund og grund er det behandling på banen også noget pjat. Altså ved en hjernerystelse er det fint nok, men man kan jo ikke behandle en benskade på banen alligevel",31,0.8387096774193549,-1,0.2929464530500775
248,da,0.9999949221111339,i forhold til møntkast kan man vel dårligt klandre vores elever for bedre at kende historien end så mange andre i dkpol ingen nævnt fra df ingen glemt fra df dkpol ørestadgate møntkast pastorlilleløgn,"I forhold til møntkast kan man vel dårligt klandre vores elever for bedre at kende historien end så mange andre i #dkpol. Ingen nævnt fra DF, ingen glemt (fra DF).
[LINK] #dkpol #ørestadgate #møntkast @USER #PastorLilleLøgn",34,0.8235294117647058,7,1.0
249,da,0.9999945727126651,det siges at intet er så skidt at det ikke er godt for noget selvom rasmus paludan stram kurs i sig selv er forrykt vil han uden tvivl stjæle stemmer fra både pernille vermunds og pia kjærsgaards så kabalen med færre racister i folketinget går op,"Det siges at ""intet er så skidt, at det ikke er godt for noget"".
Selvom Rasmus Paludan, Stram Kurs i sig selv er forrykt vil
han uden tvivl stjæle stemmer fra både Pernille Vermunds
@USER og Pia Kjærsgaards @USER så kabalen
med FÆRRE racister i Folketinget går op",46,0.8695652173913043,-1,0.13340833958231957
250,da,0.9999961348962283,en grøn spire på vej grøntvalg,RT @USER: En grøn spire på vej = #grøntvalg [LINK],6,1.0,0,0.5599929665109138
251,da,0.9999950895385286,ja det første skal bekæmpes samtidig skal tavaloki der afslører islams rædsler ikke politisk forfølges dkpol venstredk,"Ja det første skal bekæmpes. Samtidig skal Tavaloki, der afslører Islams rædsler, ikke politisk forfølges #dkpol #venstredk [LINK]",17,0.9411764705882353,1,1.0
252,da,0.9999941969875503,s og r lægger landbrugets svigt ved regeringens fødder,S og R lægger landbrugets svigt ved regeringens fødder [LINK],9,1.0,5,0.2656243083114645
253,da,0.999994671153978,fint forslag fra hans stavnsager det er vigtigt at diskutere alternativer til den måde som den finansielle sektor fungerer på,Fint forslag fra Hans Stavnsager. Det er vigtigt at diskutere alternativer til den måde som den finansielle sektor fungerer på. [LINK],20,0.95,2,0.25115656822590937
254,da,0.9999952025559546,en perfekt men lidt kølig dag til en løbetur og de sagde i vejrudsigten at der er chance for at bøgen snart springer ud pssst jeg har fødselsdag juni dkpol,"@USER En perfekt men lidt kølig dag til en løbetur. Og de sagde i vejrudsigten, at der er chance for, at bøgen snart springer ud 😁 Pssst: Jeg har fødselsdag 17. juni, @USER 😁 #dkpol",30,0.9333333333333333,0,1.0
255,no,0.5772741112417399,følgere nu fremgang på gottliebeffekten,@USER 23 følgere nu. Fremgang på 10% #GottliebEffekten,5,1.0,0,0.48526873830835043
256,da,0.999993917355651,når jeg er færdig med bachelor og andre eksamensopgaver overvejer jeg om jeg skal gå i gang med at se game of thrones for at se hvad alt hypen handler om hvad er det den kan som gør at den er så fantastisk,"Når jeg er færdig med bachelor og andre eksamensopgaver, overvejer jeg om jeg skal gå i gang med at se Game of Thrones. For at se hvad alt hypen handler om. Hvad er det, den kan, som gør at den er så fantastisk?",43,0.7441860465116279,0,0.30585197320369156
257,da,0.9999934384930156,jeg synes det er godt med par timers program med koncentreret kant der dækker bredt men deres tale i munden på hinanden råben og banden kan godt blive for meget,"@USER @USER Jeg synes det er godt med par timers program med koncentreret kant, der dækker bredt. Men deres tale-i-munden på hinanden, råben og banden kan godt blive for meget.",30,0.9333333333333333,-1,0.2939303601542037
258,da,0.999993058449699,letbanen har også været i gang i et stykke tid og vi må sige det virker ikke forbrugerne har svaret med fødderne og er kørt andre steder hen som de synes er mere imødekommende i forhold til at parkere dkpol butikker i aarhus lider,"»Letbanen har også været i gang i et stykke tid, og vi må sige: Det virker ikke! Forbrugerne har svaret med fødderne – og er kørt andre steder hen, som de synes er mere imødekommende i forhold til at parkere,« 
#dkpol
Butikker i Aarhus lider.. [LINK]",44,0.8636363636363636,8,1.0
259,da,0.9999960994151121,uligheden skal udjævnes bare lidt og kontanthjælpsloftet fjernes så den vrede mand stemmer på mere fornuftige partier at hæve spærregrænsen er mere af det samme og åhr så elitært,"Uligheden skal udjævnes - bare lidt - og kontanthjælpsloftet fjernes, så den vrede mand stemmer på mere fornuftige partier. At hæve spærregrænsen er mere af det samme og åhr så elitært! [LINK]",29,0.896551724137931,2,0.39573825746614744
260,no,0.999993087972215,sikke et slagord har du selv fundet på det,@USER @USER @USER Sikke et slagord. Har du selv fundet på det?,9,1.0,0,1.0
261,da,0.9999963191833274,du skal ikke ta det personligt som sagt jeg mener det er misvisende blot at betegne ham som politiker helt generelt og ikke bare i din live men i al omtale af ham jeg reagerer på dine tweets ikke din live det var finn,"@USER @USER @USER @USER Du skal ikke ta det personligt. Som sagt: Jeg mener, det er misvisende blot at betegne ham som politiker. Helt generelt. Og ikke bare i din live. Men i al omtale af ham. Jeg reagerer på dine tweets - ikke din live. Det var Finn 😉",44,0.7727272727272727,-1,0.27609151089765094
