,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
181,positive,positive,TRUE,"Sidste chance for at nå at deltage i konkurrencen om et års gratis medlemskab af Biologiforbundet💫👈 
Kig forbi stand 1124! 

Vinderen findes kl. 14:15🏆

 #bbdk19",[-2.4284348 -1.3124971  3.4435022],[0.00278561 0.00850286 0.9887115 ]
182,neutral,neutral,TRUE,Aarhus Universitet: Arts: Nu kan forskere lave tekstlæsning på epo,[-0.53658557  1.9358016  -1.6075393 ],[0.07579556 0.89823073 0.02597374]
183,negative,negative,TRUE,"Selvfølgelig er der forskel. Og jeg bakker 100% op om linjen i Superligaen og bøderne til min egen klub og OB.
Men hvis man kun vil gøre det der er nemt, for det er det sgu, så er det hyklerisk.",[ 3.5126104 -1.8547761 -1.9370372],[0.99111545 0.00462485 0.00425963]
184,neutral,negative,MISS,"Ingen af FCK's forsvarsspillere var gode nok til månedens hold i april i @USER, selvom man kun lukkede 1 mål ind 🤨 #fcklive #sldk",[-2.8130188  1.3552278  1.1178983],[0.00857958 0.554259   0.43716148]
185,negative,neutral,MISS,Mulig dommerfejl? Den var meget tydeligt inde selv på de dårlige TV billeder. #sldk,[ 3.4468436 -1.7690032 -1.9396856],[0.99009144 0.00537603 0.00453248]
186,negative,negative,TRUE,"Hvordan kan man få sig selv til at gå ind i en kirke og omgivet af mænd, kvinder og børn springe sig selv i luften? 
Hva er det for en tro der siger at det er ok?
Der er en speciel plads i helvede til disse personer 🤬

😢

#SriLanka",[ 2.5502634  -1.7494534  -0.94881976],[0.95804024 0.01300291 0.02895685]
187,negative,negative,TRUE,"Det nye forslag fra S gælder ikke min mor, det ved jeg med sikkerhed, hun er nemlig ikke nedslidt. Så nemt er det at konstatere hvem der i målgruppen trods 45 år med samme job. Hun vil heller ikke, så det er da godt, at ordningen er frivillig.",[ 3.3733945 -1.6998085 -1.907152 ],[0.9887755  0.00619204 0.00503252]
188,negative,negative,TRUE,"Når du vælger at bruge den imod mig så er der tale om en andekendelse af mig som én der følge reglerne og dermed er du forkert på det fra starten! Det var så logikken, så nej det siger du er helt forkert på det! Jamen igen du har netop kommet med en påstand du ikke kan bevise.",[ 3.3427525 -1.4642359 -2.1137013],[0.98771185 0.00807201 0.00421621]
189,neutral,positive,MISS,"Flabet tæmning bag støttebenet af Andreas Skov Olsen, inden han så sparker bolden i kassen til 0-2.
#FCNdk #sldk #vbfcn fcn",[-2.1924958   2.0683823  -0.14524195],[0.01255985 0.89014405 0.09729612]
190,negative,neutral,MISS,"Hvis jeg ikke husker helt forkert startede de bilaterale forhandlinger med Singapore i 2010.
Denmark: EU-Singapore in your town - Trade - European Commission",[ 2.9661984 -0.9797343 -2.2233417],[0.97569764 0.01886333 0.0054391 ]
191,negative,negative,TRUE,"I surhed over at #GoT først releaser deres afsnit natten til mandag, er jeg trukket indenfor og genser nu ss8e1 #suk",[ 3.431745  -1.7059509 -1.9740784],[0.9897447  0.00581099 0.0044443 ]
192,negative,negative,TRUE,Det burde være mere som med borgerforslag: Nem ID og så kan man støtte alle dem man vil. Punktum. Alt det andet pjat er spild af tid og penge. Lad vælgerne bestemme på valgdagen fremfor at begrænse deres valgmuligheder allerede ved opstillingen. #dkpol,[ 3.377038  -1.5176233 -2.0909264],[0.9884292  0.00739982 0.00417099]
193,negative,negative,TRUE,"Idioter, halvhjerner og skabninger i menneske kroppe må være dem, der laver hærværk på noget mennesket af natur skal bruge. At skabe og bygge noget op, kræver evner, intelligent og dygtighed. At ødelægge, smadrer og knuse er primitive mennesker.",[ 0.4464224  0.1038814 -0.580117 ],[0.4835102  0.34327486 0.17321491]
194,positive,negative,MISS,"Bloker dem med det samme - jeg er blevet ringet op 13 dage i streg af et nummer fra Holland, der bare smækker på. 😬",[-1.106284  -1.521644   2.5108726],[0.02571246 0.01697286 0.9573147 ]
195,negative,negative,TRUE,"Og hver gang venstre mangler flertal kigge de med søde hunde øjne over på DF, kan i ikke hjælpe vi er fuck.og snart SK og NB. Og det kan jeg ikke se det sjove i😢 #dkpol",[ 3.41731   -1.9174252 -1.7467436],[0.98957026 0.0047709  0.00565883]
196,negative,negative,TRUE,"Det er imponerede at #dkpol har kunnet slippe afsted med det 'argument' i årevis uden at #dkmedier stiller det indlysende spørgsmål; 'Jamen er vi ikke enige om, at i civiliserede samfund, gør vi aldrig overlagt skade på gidsler'?",[ 3.5038555 -1.7973437 -1.9702024],[0.9909038  0.00494026 0.00415603]
197,negative,negative,TRUE,"Ja, hvordan undgår man at blive en nyttig idiot. Sendte en af de amerikanske stationer ikke forskudt fra Trump seancer for at kunne faktatjekke undervejs? Måske er politikere og journalister for tæt knyttede som det er nu, altså der synes at være en del mikrofonholderi...",[ 3.4995294 -1.6194233 -2.1523976],[0.9905963  0.00592603 0.00347773]
198,neutral,negative,MISS,"Sparerunderne kunne klares ved at bekæmpe den minimalt effektive registrering og administrative byrde både læger og sygeplejersker er pålagt gennem de sidste 20 års Lean/NPM spin off...
Måske man bare skulle starte forfra og designe det sundhedsvæsen man vil have på ny...?",[-0.55185676  1.7441996  -1.3842841 ],[0.08795139 0.8737905  0.03825816]
199,positive,positive,TRUE,"Skal det være smalt, skal det være Radio24syv! Vi lancerer hermed nyt program kun om dansk lyrik. Vært er ⁦@USER⁩ og første gæst er digteren Bue R. Peitersen. Lyt med her:",[-2.3378038 -1.395168   3.4548886],[0.00301694 0.0077437  0.98923934]
200,neutral,neutral,TRUE,Trumps tidligere kampagnechef dømmes igen - får forlænget fængselsstraf,[-0.6174692  1.9228386 -1.4994264],[0.07093433 0.8997008  0.02936482]
201,negative,negative,TRUE,Dybt bekymrende udvikling med gensidig eskalering. Brug for det modsatte. Dialog og deeskalering. Kun våben-industrien glædes over udviklingen.,[ 2.5169249  -1.6639289  -0.95643336],[0.9557505  0.01460908 0.02964041]
202,positive,positive,TRUE,"Gode forslag fra ⁦@USER⁩ om kemi, holdbarhed og reparationer, flere som ⁦@USER⁩ også tidligere har forslået. Håber ⁦@USER⁩ i dk også støtter op om den vej #dkpol #eudk",[-2.1837778 -1.5292675  3.4478042],[0.00354575 0.00682274 0.9896316 ]
203,negative,negative,TRUE,"Jeg tweetede tidligere i dag om politikere, der fejler på Twitter og optræder klodsede og arrogante. 

Mon det er en bevidst strategi? #dkpol",[ 3.254296  -1.238555  -2.2535272],[0.98498523 0.0110207  0.00399404]
204,negative,negative,TRUE,"Det er så kryptisk at diskutere med typer som dig. Det er ikke kun noget jeg mener.. havde han ikke lov og ret til det... ja, så fik han nok ikke lov.",[ 3.5160475 -1.7796451 -2.0181983],[0.99111736 0.00496861 0.00391411]
205,negative,positive,MISS,"""Jeg ville ikke sidde her, hvis jeg ikke troede på det.""
Der er alt for meget på spil til ikke at være helt engageret i #EP2019
#dkpol #eudk #dkmedier #VoteVolt 
",[ 3.3582797 -1.4785413 -2.1391075],[0.98811334 0.00783794 0.00404876]
206,negative,negative,TRUE,"Fedt igen at se at Viasats eksperter er ukvalificeret. At graulund kan sætte Duncan og Zidan over Dame, er mærkeligt. At overhovedet have Duncan på en top fem kan udfordres. Santin, Jimmy Fall, Utaka, Pukki, Nordstrand, zuma osv er sgu da bedre end Dunken #sldk #biffck",[ 2.5923934 -1.7199414 -1.0127813],[0.960998   0.01287951 0.02612252]
207,neutral,neutral,TRUE,RT @USER: I Esbjerg glemmer vi ikke EP-valget med og #dkpol,[ 0.22450861  1.4107467  -1.7910815 ],[0.22686125 0.7429113  0.03022739]
208,neutral,neutral,TRUE,"En hemmeligholdt rapport om s hvidvask ser dagens lys, har advaret om en idé, som Løkke nu kommer med. Og så bliver der vasket hænder i Trafikstyrelsen . Her er dagens politiske morgenpost.

#dkpol #dkmedier ""#dkbiz
[LINK]",[-0.94952667  2.5151472  -1.7868451 ],[0.0299411  0.95709825 0.0129606 ]
209,positive,negative,MISS,"🙄 Pitchfork var en cool musikblog engang. Nu lyder de som P3. Der var mange fede sange i 2018. Jeg synes dog ikke at nogle af disse er i blandt dem. Snail Mail udsendte et fedt album, men det er næppe en af årets bedste sange. Mærkeligt at man kan opfatte musikår så forskelligt.",[ 0.22637291 -1.6300924   1.2839118 ],[0.24780077 0.03871239 0.7134869 ]
210,neutral,negative,MISS,"Det er netop nu den skal tages. For hvem er det, der betaler for vores stemme? Hvad er det vi ikke må vide? #dkpol #partistøtte",[-1.107952  2.610839 -1.722465],[0.02338884 0.96396005 0.01265112]
211,negative,negative,TRUE,"Really? - det bliver sgu sværere og sværere at overbevise min bedre halvdel om at at Danmark overhovedet ønsker at man skal integrere sig. Jeg fattes ord. Gad vide om vil støtte det?

#dkpol #pakker #snart #sydfrugter",[ 3.2177546 -1.8099197 -1.6083046],[0.98563725 0.0064599  0.0079029 ]
212,negative,negative,TRUE,"Åbent spørgsmål; tror mænd, at kvinder ikke ser, når de lige kigger og vurderer ben&amp;røv&amp;det hele, mens man taler i professionel sammenhæng om noget arbejdsagtigt?
Er de ligeglade?
Er det meningen, hun skal se det?
Er det noget andet? 
Jeg shamer ikke, jeg undrer mig helt ægte.",[ 3.3916354 -1.4697901 -2.1856115],[0.98860884 0.00765128 0.00373987]
213,positive,positive,TRUE,"Det blev i dag kun til et godmorgen og godnat !
Godnat !
 Efter at have været sygemeldt i lang tid , er der meg👋😱💙et , som skal indhentes ! Så det er bare om at smøge ærmerne op og gå i gang !
✨❤🌹",[-2.2389371 -1.5632564  3.5210924],[0.00312185 0.00613559 0.9907425 ]
214,neutral,positive,MISS,"Lige præcis - det er derfor vi har foreslået en grundlæggende omlægning af registreringsafgiften, forbud mod salg af benzin- og dieselbiler i 2025 samt vores store landbrugsplan om udtagning af 1/3 af landbrugsjorden fra intensiv drift. Det er den vej, vi tror det er bedst at gå.",[-1.3971848  2.7316844 -1.5646998],[0.01563638 0.97113883 0.01322468]
215,positive,positive,TRUE,Samarbejdet mellem og har i det forgangne år ført til bla fælles erhvervsudspil og sælgerpantebrevsmodel til gavn for generationsskifte. Vi ser frem til det kommende politiske år 🌾👩‍🌾 #dkpol #dkøko,[-2.4078498 -1.2707812  3.3977897],[0.00297367 0.00927075 0.9877556 ]
216,negative,negative,TRUE,"Ikke blandt skolebørn, det har jo været kendt han stod ved skoler for at videofilme til youtube. men.. den brede befolkning har ikke anet hvad han egentlig var for en person det er sket efter de 4.600 artikler der har været i April måned ps. fedter du for medierne ?#dkmedier",[ 3.5061495 -1.6686602 -2.1056073],[0.990774   0.0056051  0.00362093]
217,neutral,negative,MISS,Er der INGEN der har givet udtryk for det? LOL!! 🤣 Har du levet under en sten den seneste tid?,[-1.2100793   0.87005705  0.20378123],[0.07623486 0.6103028  0.31346238]
218,neutral,neutral,TRUE,"Seneste nyt fra Danmark og Verden #nyheder: Danskere tilbragte påsken online i sommerhuset Mange forbinder formentlig sommerhus med gåture, brætspil og gode bøger, men noget tyder på, at danskere er lige så meget online i sommerhuset som derhjemme.
En an…",[-1.7890877  2.7668478 -1.2254895],[0.010209   0.97185385 0.01793705]
219,negative,negative,TRUE,"Venter spændt på, om medierne nu også vil fokusere på, at Socialdemokratiet har omfartsvejen ved Mariager med i deres infrastrukturplan. Tankevækkende hvordan samfundsøkonomien i projekter kun er vigtige, når borgerlige partier går ind for dem #dkpol #dkmedier #togfonden",[ 3.3708892 -1.8607072 -1.7466152],[0.9887911  0.00528507 0.0059238 ]
220,negative,positive,MISS,Det er sjældent helt så sort-hvidt,[ 3.128504  -1.1707162 -2.1985981],[0.9818965  0.01333332 0.00477018]
221,negative,positive,MISS,Vent hvad er det her lol,[ 1.6012745  -0.7339375  -0.91418165],[0.84917325 0.08219144 0.06863531]
222,neutral,neutral,TRUE,Aarestrup. Og Suzanne Brøgger.,[-1.4474423  2.7063327 -1.5040472],[0.01523951 0.9703597  0.01440085]
223,negative,negative,TRUE,Kim har åbenbart ikke fået memo om tonen...,[ 3.505265  -1.7390386 -2.0505288],[0.99094033 0.00522968 0.00382998]
224,neutral,positive,MISS,"Baggrundsinfo: Folkeforbundet er kendt, fordi det indførte principiel ligestilling mellem kønnene ved alle stillingsbesættelser i 1919, altså lang tid inden det blev muligt for kvinder at blive ansat som diplomater i de fleste nationale udenrigstjenester.",[-2.1821122   2.7926269  -0.90516263],[0.00669807 0.9692848  0.02401717]
225,neutral,neutral,TRUE,"Ingen af delene er reelt væsentlige. Sagen er, at udenlandske investeringsfonde der alene har kapital, indtjening, finans og den slags fattige tanker, ikke skal overtage noget som helst kritisk infrastruktur her i landet. Det andet kan der arbejdes på.",[-1.4527282  2.6789827 -1.4864008],[0.01556389 0.9693876  0.01504854]
226,negative,negative,TRUE,"Tomme slogans uha, nok ikke lige det rette at komme fra en i din stilling når man tænker på hvem du arbejder for.
#dkpol #dkmedier",[ 2.7378318 -1.321409  -1.5526506],[0.96996933 0.01674373 0.01328694]
227,neutral,neutral,TRUE,Ung mand kørte med hash i systemet,[-1.0551121  2.4244208 -1.5882137],[0.02938467 0.9533729  0.01724241]
228,negative,negative,TRUE,"Stop pirateri og verdenshistoriens største kunsttyveri ! husk: Free internet betyder ikke internet for free! Og har aldrig gjort det. Det er noget, IT giganterne har bildt dig ind. #dkpol #eupol",[ 3.460317  -1.8037239 -1.9094687],[0.99026614 0.00512399 0.00460982]
229,negative,negative,TRUE,"Din familie? Er koranen en familie? Det er en voldelig fascistoid ideologi, få dog noget perspektiv, lmfao. Volden, afbrændingerne og mordforsøgene er blevet genereret efter han har demonstreret i 2 minutter og 37 sekunder det ene sted",[ 3.3003569 -1.2832664 -2.2641995],[0.9861456  0.01007624 0.0037782 ]
230,neutral,negative,MISS,"Hvordan hænger det sammen med Enhedslisten? Jeg kan f.eks. huske den sidste debat i 2007, hvor Johanne Schmidt deltog, selvom hun var ny kandidat.",[-1.3900933  2.615795  -1.4549276],[0.01758774 0.9659286  0.01648362]
231,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 3.3492088 -1.7336894 -1.8356097],[0.9883349  0.00612956 0.00553562]
232,neutral,neutral,TRUE,Se Enhedslistens forslag her: #dkpol #arbejde,[-1.1712561  2.3492224 -1.421621 ],[0.02810638 0.9500123  0.02188128]
233,negative,negative,TRUE,"Der røg det sidste af min respekt for @USER, at man kan kommentere sådan, fordi man er uenig, er simpelthen for lavt. 
Sådan skal en udenrigsminister bare ikke opførere sig på SoMe! 
#dkpol",[ 3.4854348 -1.8549206 -1.9063445],[0.9907386  0.00474977 0.00451169]
234,neutral,neutral,TRUE,RT @USER: Se artiklerne om ventetidsgarantien her:[LINK],[-1.1341742  2.4639678 -1.5554096],[0.02618724 0.9566278  0.01718501]
235,positive,positive,TRUE,Tak til for jeres grundige gravearbejde. En fantastisk resource for alle os #aktivepensionskunder der arbejder for at VORES tilsammen 4500 milliarder pensionskroner investeres ansvarligt,[-2.0614069 -1.6239544  3.4544663],[0.00398159 0.00616652 0.9898519 ]
236,negative,negative,TRUE,"Vrøvl. Troen på vores samfund bryder sammen, når det står klart, at Folketinget ikke længere er landets lovgivende magt, og ministeriers misbrug af bl.a. politiet ignoreres.

Meget lovgivning herunder færdselsloven overtrædes dagligt, uden det påtales.",[ 2.2437918  -0.35443953 -2.0500176 ],[0.91906875 0.06838337 0.01254788]
237,negative,negative,TRUE,"Nej hold nu op, det har altså ikke noget med hverken romantik eller pladder at gøre.

Præcis samme mekanisme, som klassisk udbud og efterspørgsel. Limited edition produkter er dyrere, end de kunne være, pga begrænset antal. Ikke fordi de er flottere, bedre eller mere holdbare :)",[ 2.8733187 -1.5068184 -1.5351852],[0.9758982  0.0122218  0.01187998]
238,negative,neutral,MISS,"VALG 2019: Kære venner - Vores stærke demokrati skal nok si larmende provokatører fra af sig selv: Lad os bruge de næste tre uger på at diskutere det, der i virkeligheden er vigtigt for os selv og vores børn: Vores KLIMA og den grønne omstilling!",[ 3.393911  -1.8523273 -1.7801603],[0.9891894  0.00521035 0.00560027]
239,negative,neutral,MISS,"NPR lavede i 2015 en historie om Pete, der hang folk ud online, der opførte sig dårligt i metroen. Er der nogen der kender et godt dansk eksempel på det samme? Det, at blive så iriteret, at man går ret langt for at komme det til livs/gøre opmærksom på det?
[LINK]",[ 1.5391985   0.39764214 -2.093314  ],[0.7430683  0.23727778 0.01965389]
240,positive,positive,TRUE,"Det er svært ikke at være lidt stolt af udviklingen i forretningen i Pilestræde, og så håber jeg naturligvis, at Euroinvestor tilsvarende kommer til at bidrage positivt til resultatet i det nye år efter vi er kommet med i familien.",[-2.388012  -1.2916641  3.4037573],[0.00301582 0.00902698 0.9879572 ]
241,positive,positive,TRUE,"Det er en meget venlig diagnose.
Næste gang han anmelder en ""demo"", synes jeg skulle sende ham et nummer til distriktspsykiatrien.",[-1.5760978 -1.2601792  2.6430137],[0.01421574 0.01949714 0.96628714]
242,neutral,negative,MISS,Nå. Men hvad er dit svar?,[-0.7075987  2.0967946 -1.598734 ],[0.05578103 0.92133814 0.02288081]
243,positive,positive,TRUE,"Vietnam er fyldt med små skatte som smuk natur, templer og magiske stunde tidligt op morgenen når du bevæger dig ned på det lokale marked👣✈️☀️ #myanmar#burma#vietnam#philippines#filippinerne#thailand#gapyear#travel#destinations#culture#bagan#yagoon#s…",[-2.8880327  0.7547425  1.7782598],[0.00687283 0.26252607 0.7306011 ]
244,neutral,negative,MISS,"De 10 pct. rigeste danskere ejer næsten halvdelen af den samlede formue. En konsekvens af Budgetlov, som har fjernet milliarder fra velfærd i ➕ statslige uddannelsesinstitutioner og brugt dem på skattelettelser #dkpol
[LINK]",[-1.3896449  2.605931  -1.4257094],[0.01775514 0.9651187  0.01712622]
245,positive,positive,TRUE,"GINI ❤️ #lfcdk 
Premier League’s mest undervurderede midtbanespiller!",[-2.386524  -1.294758   3.4240367],[0.00296046 0.00882077 0.9882188 ]
246,positive,positive,TRUE,så er serien igang med sin sidste sæson. Jeg er begejstret. Tak til Imperial for et godt arrangement med @USER. Gæster og,[-2.0900123 -1.6620895  3.4927583],[0.0037266  0.00571686 0.9905565 ]
247,negative,neutral,MISS,Overvældende i flertal for at frikende Finanstilsynet for lovbrud.,[ 3.0871089 -0.9477024 -2.3606176],[0.9784783  0.01730832 0.00421341]
248,negative,positive,MISS,"Igen har ret. Ja, vi skal holde op med at tale om skattetryk, men derimod om, at skat gør os trygge! #dkpol #dkmedier 
[LINK]",[ 3.211452  -1.8120471 -1.5940881],[0.98544914 0.00648569 0.00806519]
249,neutral,neutral,TRUE,"Scener fra en lille, klemt, jordslået boblevirkelighed:",[-1.8164413  2.7281938 -1.1821188],[0.01030803 0.9702537  0.01943829]
250,neutral,neutral,TRUE,Værsgo'. Årets første Troldspejlet | DRTV,[-1.5079633  2.5988047 -1.3384587],[0.01588947 0.9652861  0.01882453]
251,negative,negative,TRUE,"Men fair nok. Det er muligvis blevet bedre. Synes det, at det er underligt at sætte Messi under loop efter én gang, hvor han giver efter for de utallige svinestreger, han bliver udsat for. Jeg synes bestemt ikke det er kendetegnene for hans spil.",[ 2.3497698  -0.27856815 -2.2630446 ],[0.92411005 0.06671923 0.00917073]
252,negative,negative,TRUE,"Alle borgelige mainstream medier har jo i årevis haft faste ""Bloggere"" der skrev letforståelige tekster, der ligner artikler, om hvor farligt det er at der bor muslimer i DK. Det er der sikkert mange der er hoppet på. Når nu det stod i ellers troværdige #dkmedier",[ 3.5252    -1.7955952 -1.9971725],[0.991193   0.00484581 0.00396116]
253,negative,neutral,MISS,"Men hvis ikke det står på døren, så skal ministrene vel passes af folketingsbetjenten?",[ 3.5025806 -1.7179111 -2.0677948],[0.9908703  0.00535533 0.00377427]
254,positive,positive,TRUE,"har som den første kommune søsat en chatbot, der kan besvare borgernes spørgsmål døgnet rundt. Yderligere fem kommuner er på vej med chatbots for at styrke borgerservicen. Vi er glade for at hjælpe til. #dkpol #kompoldk #AlleTidersRoskilde",[-2.3736002 -1.3903372  3.46757  ],[0.00287476 0.00768471 0.9894405 ]
255,positive,positive,TRUE,"Wow, det var en dejlig søndagsskumringsmeddelelse :) Glad for at du kan lide den!",[-2.1126404 -1.6150306  3.4749699],[0.00370726 0.00609764 0.9901951 ]
256,negative,positive,MISS,"Men ville straks blive overbudt af Å, Ø osv. Indrømmer det er en defensiv taktik, men er villig til at give hende the benefit of doubt, fordi jeg mener hun lægger S der, hvor S skal ligge: th for Thorning på udlpolitiken og tv i den økonomiske politik.",[ 2.4940453 -0.5720717 -2.0901318],[0.94624037 0.04409647 0.00966315]
257,positive,positive,TRUE,"hey Morten. Jeg har af uransagelige årsager først opdaget jeres Kforum pod nu. Ville bare sige, at det er virkelig fint. Godt format, og ikke mindst gode gæster. 👏",[-2.0919502 -1.6712689  3.4998822],[0.00369345 0.00562512 0.99068147]
258,neutral,negative,MISS,"#dkpol
Anna Libak anfægter vores ret til at lave en kampagne, der handler om, hvordan fattigdom og ulighed vokser i Danmark . . . Det baserer sig også på et udemokratisk syn på civilsamfundets rolle.[LINK]",[-0.18583834  1.941511   -1.9754826 ],[0.10460677 0.87792194 0.01747138]
259,positive,positive,TRUE,"Det her må vi kunne gøre meget bedre. Viden skal i spil - ikke mindst i rygraden af Danmarks erhvervsliv, de små og mellemstore virksomheder, hvor viden sikrer udvikling og godt workflow. Tak til for endnu en gang at gøre os klogere. #videnispil",[-2.133119  -1.6408919  3.5081913],[0.00351534 0.00575094 0.99073374]
260,positive,positive,TRUE,En varm anbefaling til statistiknørder med forkærlighed for #pldk: et par übernørder har samlet al statistik og målrettet det dit fantasy manager-spil: Du kan selvfølgelig også bare gøre som og pille Aguero ud lige inden et hattrick.,[-2.2184806 -1.562595   3.5028837],[0.00324414 0.00625097 0.9905049 ]
261,positive,positive,TRUE,"Tidligere på året nominerede Trump to ""af sine egne"" til at skulle bestemme over pengepolitikken i USA. Økonomisk forskning viser, at en centralbank helst skal være uafhængig af kortsigtede politiske interesser. Derfor er det positivt, begge kandidater nu har trukket sig #dkøko",[-0.6346288 -1.8580942  2.3638031],[0.04684219 0.01378139 0.9393764 ]
262,negative,negative,TRUE,"Selv hvis du har ret, Thomas, (hvilket jeg godt kan forestille mig), er der jo ingen grund til at blive nedladende. Dårlig stil. Ikke godt for folkestyret og respekten for det.",[ 3.4359207 -1.7552754 -1.9290485],[0.9898608  0.00550892 0.00463018]
263,negative,negative,TRUE,"Er den asfalt-aftale ikke snart lidt tyndslidt? #dkpol 
[LINK]",[ 2.9221783  -0.80659354 -2.3675206 ],[0.9717553  0.02334382 0.00490083]
264,negative,neutral,MISS,"Det er overordnet en konjunkturer effekt, men hvor grupper med lav besk. oplever de største stigninger i beskæftigelsesgraden - så ja, de bidrog også, men de er ikke så mange at de kan flytte den aggregerede kurve så meget",[ 1.9444022  -0.23785639 -1.8406972 ],[0.8806746  0.09932821 0.01999713]
265,negative,negative,TRUE,"Opsøger I alligevel den racismedømte Paludan ved demo'er, så lad være med at lade jer fremprovokere negative modreaktioner, lad være med at true ham &amp; lad være med at lave ballade! Alt kan &amp; vil ofte ende på Youtube! #dkpol #dkmedier #dksocial #hate #HateSpeech #racism #racisme",[ 3.0146997 -1.20694   -2.0206892],[0.979261   0.01437023 0.00636879]
266,neutral,positive,MISS,"🇩🇰 #GoCards 🇩🇰

Det vrimler med fans fra nærmest alle NFL-hold i Nashville. De mest fantastiske mennesker, vi har mødt, er Lisa og hendes mand Rick (på billedet👇). Rick har kun misset ÉN (!!!) hjemmekamp siden 1988, hvor Cardinals kom til Arizona 👏🏈 #nfldk #truefans #NFLDraft",[-1.7612331   2.164692   -0.65323776],[0.0182721  0.9263948  0.05533307]
267,negative,negative,TRUE,"Han er beskyttet af vores demokratiske at politiet skal beskytte ham,det kan måske undre #dkpol #politidk",[ 3.2289038 -1.6946119 -1.7547288],[0.986074   0.00717222 0.00675376]
268,positive,positive,TRUE,Glæder mig til at prøve dem!,[-2.0662177 -1.6013073  3.416205 ],[0.00411488 0.00655036 0.98933476]
269,positive,neutral,MISS,Det her er lidt skræmmende. 😳,[-2.1652658 -1.4018927  3.336892 ],[0.00402632 0.00863846 0.9873352 ]
270,positive,positive,TRUE,"En kanalbåd er lige sejlet forbi, manden der nægter at komme op. Bådens guide tager den cool med et “anyways” og begynder at fortælle om Christianborgs historie #dkpol",[-2.3463135 -1.1573313  3.2578158],[0.00362543 0.01190497 0.98446953]
271,negative,negative,TRUE,"I daginstitutionerne er der ikke nok voksne. I skolerne kører man tests lavet af folk, der ikke har været opgaven voksen. På ungdomsuddannelserne rammes de små voksne i stigende grad af angst og stress. Hva' så #dkpol, - skal vi tage os sammen? #uddpol #gymnasiechat #skolechat",[ 3.3963957 -1.6777898 -1.9844253],[0.9892565  0.00618897 0.00455458]
272,neutral,neutral,TRUE,"Der er ikke afbrændingsforbud, så medmindre der bringes andre i fare, eller det er anden persons ejendom ( §§ 180 - 181), nej - med forbehold for lokale forbud og påbud og ordesbekendtgørelsen",[-2.2679098   2.7335687  -0.74922985],[0.00648513 0.9639025  0.02961235]
273,negative,negative,TRUE,"“Du er uønsket med dit barn i Folketingssalen”. 

@USER får da vredet retorikken og hendes personlige valgkampagne til den sidste dråbe.",[ 3.4950457 -1.8165015 -1.9371452],[0.99077797 0.00488878 0.00433317]
274,positive,negative,MISS,"Så er der #Presselogen bl.a. med fokus på fuppressemøde der blev valgets første ""løftebrud""... lovede pressen nyheder men det eneste de fik var en lang næse 😡
Genudsendes kl. 13.05 til ære for ""søndags-syvsoverne"" 😍
#dkpol #dkmedier",[-1.8222466 -1.7130316  3.302429 ],[0.00587423 0.00655213 0.98757356]
275,neutral,neutral,TRUE,"Ved vi noget om, hvornår de melder ud efter mødet i aften? Er nysgerrig efter periodens længde og afløseren. Og hvorfor lige nu, når overgrebet ikke er sket sådan lige nu og her...",[ 0.27223998  1.5778737  -2.0391243 ],[0.2088052  0.7704968  0.02069801]
276,negative,negative,TRUE,Så muslimer der flygter ISIS har bare misforstået det?,[ 3.4677134 -1.7771484 -1.9622396],[0.9904345  0.0052241  0.00434137]
277,neutral,negative,MISS,"Jeg er ikke sikker på, der overhovedet findes et pt.",[-0.68910575  2.3092518  -1.7863679 ],[0.04675878 0.9376339  0.01560732]
278,neutral,neutral,TRUE,"Kasper Asgreen er med igennem live i dette sjette afsnit af Holm og Bays Radio Tour, og det er nok ikke svært at gætte, hvad snakken falder på:

""Jeg lukkede bare øjnene og kørte alt, hvad den kunne trække.""",[-1.9552691   1.8922474  -0.15993962],[0.01855358 0.8697269  0.11171961]
279,positive,neutral,MISS,"Godt nok er du bibliotrice, men nej det her kan jeg dokumentere 😜",[-2.888577   0.9850342  1.5405676],[0.00752018 0.36183986 0.63064   ]
280,neutral,positive,MISS,"Liverpool er selvsagt klasser bedre end Huddersfield, men Keita blir en kæmpe profil næste sæson. Sammen med Alex Oxlade-Chamberlain kan det blive en voldsom midtbane #pldk",[-2.638688   2.1856198  0.1654224],[0.00704163 0.87668437 0.11627403]
281,positive,positive,TRUE,"Meget enig med Gode uddannelser kræver international udveksling, og så er det ressourcespild hvis vi ikke sørger for, at dem vi uddanner, også kan bidrage til DK’s økonomi.",[-1.6511933 -1.7164146  3.154606 ],[0.00805451 0.00754595 0.98439956]
282,positive,negative,MISS,"Klokken er 8, og det er derby-dag. Lige nu plejer jeg at ligge i fosterstilling og ryste af nervøsitet. Det gør jeg ikke - havde ikke engang nerver på i går, og dèt bekymrer mig! 😕 #fcklive #biffck #sldk",[-0.5991976 -0.765644   1.2661653],[0.12041015 0.10194744 0.77764237]
283,negative,negative,TRUE,"Det er helt, helt skidt. I/du fuckede op. Jeres forsvar er vagt og uden effekt.",[ 3.3489823 -1.7824844 -1.8091065],[0.98847383 0.00583979 0.00568638]
