,language,score,text,label,tweet_len
1294,da,0.9999969748868424,"Er det noget for en af jer, og @USER?",neutral,9
1295,da,0.9999925444352693,"Muslimsk topmodel på historisk forside,",positive,5
1296,da,0.9999949763490287,"#Spærret på rute 16 Hillerødmotorvejens forlængelse ved frakørslen til rute 6 Roskildevej i begge retninger pga. uheld. Trafikken passerer via frakørslen, og der er køkørsel i begge retninger. #P4trafik #tlf70100110",neutral,30
1297,da,0.9999945993564312,"Snæver afstemning om ophavsretsdirektiv. 348 for, 274 imod det endelige forslag. Men meget tæt på, at MEP'erne havde åbnet for ændringsforslag - 312 for, 317 imod. Mere her #eudk",neutral,29
1298,da,0.7142824377590262,Fragtskib med fuld kaptajn går på grund ved Langeland,neutral,9
1299,da,0.9999939021788282,"Jeg har sunget 'Bøsserne fra Vestegnen', men jeg gør det ikke mere: Et fodboldstadion er et rum med sine helt egne regler Fredag fik fodboldklubberne Brøndby IF og OB hver en bøde, fordi deres fans sang homofobiske sange om FCK-spilleren Viktor Fischer.…",neutral,42
1300,da,0.9999955935825221,Mistænkt sigtes for 50 drab og 39 drabsforsøg i New Zealand,neutral,11
1301,da,0.9999938487421919,Læseværdig artikel det er værd at reflektere lidt over: Regnearksledelse har smadret vores system #dkpol,positive,15
1302,da,0.9999944485851464,Jeg formulerer mig ikke altid lige klart. Og jeg ændrer også mening.Sådan er det at være menneske - heldigvis. Og Gud elsker os alligevel - pyha. #tro,positive,27
1303,no,0.9999962203904116,Flamboyant er så 90'er. Kedelig er avantgarde.,negative,7
1304,da,0.9999978388015143,"""... jeg synes, der er en tendens til, at mode bliver hysterick og grinagtigt. Hvis noget tøj er fedt of lækkert, så er det fedt og lækkert meget længere tid end en sæson og jeg har meget svært ved at tage det seriøst, når det bliver dikterende.""",negative,47
1305,da,0.9999961381269251,"Jeg er altså ikke helt færdig med @USER. Hans konstante pres på målmand og forsvar giver en ekstra dimension. 

Allerede nu er han nummer to på vores topscorerliste (4 mål).

Han kan blive en af vores vigtigste signings længe og en frygtindgydende angriber i playoff. #vejleb",positive,46
1306,da,0.9999942242118715,"Tallene, vi henviser til, er fra hjertestopregistret. bekræfter i dag, at det er de mest retvisende.",neutral,16
1307,da,0.9999942691988726,RT @USER: Overvismand sætter klimaet allerøverst. Tid til at #dkpol følger med #dkgreen,positive,13
1308,da,0.9999942334420664,"Svaret er blandt andet 70 år med europæisk fred, en styrket stemme i internationale anliggende og økonomisk fremgang 🇪🇺",positive,19
1309,da,0.9999960438648348,"RT @USER: måske #dkmedier kunne gå et spadestik dybere og fremstille holdninger, fremfor referat af handlinger #Presselogen",neutral,17
1310,da,0.9999931111761484,"Jeg må efterhånden erkende, at jeg er ude af stand til at indlede en mail med ""Kære Lone"" uden at have Shubidua i hovedet resten af dagen.",neutral,27
1311,da,0.9999963137820711,"Jeg tænker måske det er det første, at hun rent faktisk udtaler sig om det. 

Og så er hun måske bare synlig i den del af debatten, hvor den del desværre er en del af hverdagen.",positive,36
1312,da,0.9999951920146123,"Krise- og dommedags-retorik påfører unge angst for livet!
Navnlig blandt piger og unge kvinder er mistrivsel størst og øges.

Undgå at piske KRISE-stemning op. Overvej om kompetencer er den rigtige måde at løse klimaudfordring på
#dkgreen #klima #psykiatri
[LINK]",neutral,39
1313,da,0.9999937472897286,"Min #fredagsbog er Stephen Kings (erindret elendige) Desperation, fordi er uenig med min erindring (og jeg vil være sikker på, at han tager fejl)",negative,24
1314,da,0.9999959429449446,Det er sjældent helt så sort-hvidt,positive,6
1315,da,0.9999946649389058,"»Nu hvor jeg har tænkt over det, Christiane, så kan jeg godt se, at jeg har jeg har smadret alle ruderne i dit drivhus, men du skal vide, at jeg er åben overfor, at du rydder op.«",negative,37
1316,da,0.9999930168942313,"Igen har ret. Ja, vi skal holde op med at tale om skattetryk, men derimod om, at skat gør os trygge! #dkpol #dkmedier 
[LINK]",positive,24
1317,no,0.6687342179793468,Så det bliver en Pepsi i varmen til sommer😉#dkpol,positive,9
1318,da,0.999997399496839,"Hver gang jeg får en smule politisk gejst og tro på, at der måske alligevel er håb ift. politik, så gør ét af partierne noget helt absurd og nederdrægtigt, der gør at jeg må vende mig langt væk fra politik for ikke at sprænge i luften af frustration #dkpol",negative,49
1319,da,0.9999950833455008,Alternativet’s spidskandidat til Europa Parlamentsvalget - Følg med her 🌱:,neutral,10
1320,id,0.5714274831302436,Politikerne dumper Rasmus Paludan-testen #Dkpol #IkkeGodtNok,negative,6
1321,da,0.9999926000999634,"Vi har i William Blakes lige færdiggjort det album, der bliver vores syvende. Det er magiske klaversange. Og de udkommer til foråret. Første single 'Gone' er lige udkommet og den er et godt eksempel på lyden:",positive,36
1322,no,0.5714269851076448,"Det er sgu lige før ja! Fandeme fjollet at sige, at kortet var tvivlsomt.",negative,14
1323,no,0.855550046717777,Jeg forstår ikke dit spørgsmål,neutral,5
1324,da,0.9999943516046195,"Integrationsministeren er altså også forpligtet på at afskaffe fattigdom og reducere uligheden i samfundet. Hvorfor har regeringen skrevet under på FN´s verdensmål, når den tilsyneladende er skide ligeglad?",negative,28
1325,da,0.9999954033043755,"Kære læger. Hvorfor går I ikke i dialog med ME-patienterne. Vi er sat helt uden for lands lov og ret og må være vores egen læge. Det må vi leve med. Men please lad være med at udsprede fake news og gøre os mere syge, fordi I ikke gider at sætte jer ind i videnskaben bag.",negative,56
1326,da,0.9999926634328937,"Hvis du interesserer dig for global politik, demokrati, diktaturer og den internationale magtbalance og Kinas voksende indflydelse og den slags, så er det det her, du følger i dag.",neutral,29
1327,da,0.9999926661384745,"Naturen, det billige skidt!",negative,4
1328,da,0.9999946415120057,"Bo Henriksen synes, det er helt fair, at der nu - for en ellers sjælden gangs skyld - også bliver sat spørgsmålstegn ved hans position:
#sldk #achorsens
[LINK]",neutral,28
1329,da,0.9999940510245299,"Det her er så absurd at det næsten ikke er til at bære. Og det skete med helt åbne øjne, og med alle advarselslamper tændt. 
Deres politiske amatørisme har kostet danskerne dyrt. Og de er frække nok til at kalde sig ""økonomisk ansvarlige partier"". #dkpol",negative,45
1330,da,0.9999937779678623,Første håndtryk mellem Kim Jong-un og Putin,neutral,7
1331,da,0.999994646828868,"Her er det nødvendig med statlige investeringer, hvis dette skal kunne realiseres.",neutral,12
1332,da,0.999995924590569,Grønlands fiskeriminister Jeremiassen trækker sig efter en periode med tumult i fiskeripolitikken #glpol,neutral,13
1333,da,0.42857005514948665,Han sagde skam The grundspil. Det var forrygende. Maybe we Can use it in another interview,positive,16
1334,da,0.999994061045177,"Fin udmelding. Tak for det. Men hvad betyder det konkret for de vælgere, som stemmer på dig? Vil du stemme mod en regering baseret på SK’s mandater, hvis du kommer i folketinget også selv om den er ledet af @USER? #dkpol",neutral,41
1335,da,0.9999949983404441,"""Livets vigtigste lotteri er, hvor man er født henne af. Og her har vi vundet i det globale spillotteri - alle os som bor i Danmark,"" siger udviklingsminister Ulla Tørnæs (V) i et oplæg omhandlende, hvordan vi kan hjælpe mennesker uden for landets grænser. #dkpol",neutral,45
1336,da,0.9999946358947418,Jeg er godt tilfreds med mit. Bare sørg for at sætte penge ind på det inden månedens udgang,neutral,18
1337,da,0.9999950539182745,"Det er forskerne, der kritiserer dit ministerium for at politisere. Læs dog artiklen, mand",negative,14
1338,da,0.9999968045588006,"I Danmark har vi faktisk en “hadprædikant liste”, med individer som har indrejseforbud til Danmark pga deres ytringer, så at begrænse Paludan er altså ikke er “demokratisk” problem... det er en demokratisk nødvendighed. #PunchANazi",positive,34
1339,da,0.9475061711317233,Så er den her💥 #diagnostik #sundpol #svardergørenforskel,neutral,7
1340,da,0.9999927400299251,"SURPRISE! Regeringen lyver hurtigere end en hest kan rende. IGEN! Den ""gode politiske håndværker"" viser endnu engang hvor bagvendt hans hænder er skruet på. Politikere kan man ikke stole på, slet ikke højrefløjens egopræsident.",negative,34
1341,da,0.9999944147957806,"⚽️ Der er i dag 1 #fodbold kampe/events mere, der vises direkte:

📺 0 på TV
💻 1 kun på @USER

#dksport #dkbold #sldk #pldk #laliga #seriea #cldk #eldk

🔗",neutral,30
1342,da,0.9999939374603948,"Hvorfor synes ministeren, at rapporten er så farlig? Såmænd bare at den dokumenterer det, som de fleste af os allerede ved og i øvrigt er almindelig snusfornuft. Vi kan blandt andet læse, at...",negative,33
1343,da,0.8523607780658251,Vi tilføre Skat 13 mia kr og ansatte 2.000. Det har været linje siden 2015 - bare lidt folkeoplysning...,neutral,19
1344,da,0.9999944556503422,"Jo, men kunne de ikke bare lade Paludan tage sin øretæver og så anholde dem der gjorde det bagefter, ligesom man gør med andre der er kronisk øretPveindbydende.",negative,28
1345,da,0.999996804357659,"Regeringen og vindmøllebranchen styrker samarbejdet med en ny hensigtserklæring, som underskrives i dag af og @USER. Læs mere her: [LINK]
#dkpol #dkøko #dkmin #dkvind",positive,24
1346,da,0.9999937289432259,"Stop lige, de har aldrig vildledt mig, jeg har aldrig troet et hak på dem !! #dkpol",negative,17
1347,da,0.9999940168087468,Odder skole er kommet tættere på at styrke elevernes dannelse gennem naturfag. Læs casen i ‘Mål med mening’ #bbdk19 #stem,positive,20
1348,da,0.9999927571937561,"Flot, så dem der kaster sten og stikker har lov at gøre det de gør uden regning??? Fordi du er enig i deres handlinger men ikke i den andens.",negative,29
1349,da,0.9999939165159295,Så var det der med klimaet måske ikke så vigtigt alligevel?,negative,11
1350,da,0.9999946353513509,"God kilde siger, at Kasper Hjulmand og Morten Wieghorst skal danne makkerpar på trænerbænken fremover uanset, hvilken klub de ender hos. Mit gæt - og kun et gæt - Brøndby. #sldk",positive,31
1351,da,0.9999958627510295,24/7 er underlødig sensations journalistik som minder om Ekstra Bladet. Sådan bør Statskroner i bruges. I øvrigt har vi ikke nok i DR?,negative,23
1352,da,0.9999955702671036,"Og måske skal DA afholde sig fra “hurtige regnestykker”. Men i stedet tage højde for, at alle, der nærmer sig pensionsalderen ikke er i beskæftigelse og at alle ikke arbejder fuldtid. Så går regnestykker ikke lige så hurtigt. Til gengæld er de ikke forkerte. #arbejde #dkpol",negative,46
1353,da,0.9999943874258036,"Frankrig løfter pegefinger mod briter inden topmøde: De skal opføre sig pænt, hvis vi forlænger #eudk #brexit",neutral,17
1354,da,0.9999927046604498,Den fejl overlader jeg trygt til fejlens rette ejermænd: Carsten Sæbye og Frimann🥊🥊,neutral,13
1355,da,0.9999957807762696,Et kig i politiets døgnrapport: To mænd anholdt på fersk gerning og lastbil fra OUH fundet delvist udbrændt #fyensdk,neutral,19
1357,da,0.9999949712966472,"Medierne promoverer ham ikke. Men det er klart at de rapporterer, når Nørrebro brænder. Hvad skulle de ellers gøre? Det er jo ikke dem, der kan tie ham ihjel.",negative,29
1358,da,0.9999951349290975,"Lidt skørt hvis AGF klarer sig videre imod AaB, og SøE klarer sig videre imod Randers, at AGF og SøE så skal mødes for 5. og 6. gang i sæsonen. De kunne have mødt hinanden i pokalen også for at nå de maksimum 7 der kan lade sig gøre. Men 6 vil stadig være SL-rekord #sldk",neutral,56
1359,no,0.6256004032479774,Afprøv intervalgang med Jerry Ritz,neutral,5
1360,da,0.9999962594982529,"Spændende hvor meget Onside aka Brøndby TV jagter en reaktion fra dommeren idag, når det nu gik Brøndbys vej! Det er vel allerede glemt og så er de igang med nedtællingen til Finalen! #BrøndbyTV #bifaab #sydbankpokalen",neutral,36
1361,da,0.9999948398189318,LIVE: Krydstogsskib i havn - mange skal overnatte på skibet B.T. tilsyneladende eneste danske medie på kajen i Molde. Følg udviklingen i vores live blog. #dkmedier,neutral,26
1362,da,0.9999949586220138,"Flabet tæmning bag støttebenet af Andreas Skov Olsen, inden han så sparker bolden i kassen til 0-2.
#FCNdk #sldk #vbfcn fcn",positive,21
1363,da,0.999992513090135,".@USER
.@USER
.@USER
.@USER
Anders Thomsen gav det polske publikum fuld valuta for pengene i årets SEC-kvalrunde 2 i Poznan. Een efter een fightede han sig helt op til det afgørende race-off og vandt det. Er videre til SEC-CH
copyright: sportxpress",positive,41
1364,da,0.9999941919032428,Det udløser en ekstraordinær stor regnbyge og så er der ikke længere nogen der taler om klimaforandringer?,negative,17
1365,da,0.8571379881175346,Det er noteret :) jeg siger ikke DTD virker for alle partier. Men for sosser gør det. Tølløse var mit stærkeste område i 2015 (vipperød var det i 2011) og der har jeg næsten ingen forbindelser til.,positive,37
1366,da,0.9999943959807136,Brøndbynyt: De sidste 2 timer har vi fundet 1 nyheder til dig. Find dem på #sldk #brøndby,neutral,17
1367,da,0.9999940400490486,"“Hvad ville I gøre, hvis de frivillige gik hjem i morgen?”🤷🏼‍♂️ Lynge Jacobsen inspirerer hele idrætten, NGO’er og politikere på #idrætstopmøde til hvordan flytter folk fra bænken til banen, når det gælder #beskæftigelse #integration #EnDelafNogetStørre ⚽️",neutral,36
1368,da,0.9999954324102949,Bavarian indleder fase 1/2a-forsøg med HPV-vaccine,neutral,6
1369,da,0.9969010027003913,"Det er ikke sådan, at vælgerne enten hader eller elsker Europa, påpeger redaktør på Die Zeit #dkpol #Europaparlament 
[LINK]",neutral,19
1370,da,0.9999952653456567,"Ja, det tror jeg er en klog måde at gå til det.",positive,12
1371,da,0.9999955021850249,Der vil jeg anbefale at du læser op på hvad de facto betyder. Det svarer til at lovgive om at svin skal slagtes på Grønland og derefter undre sig over at slagterier lukker.,negative,33
1372,da,0.9999943473899913,"DF frygter at S skifter side i udlændingedebatten...
Det kan jeg også frygte - men det kommer helt an på hvilke områder der skiftes - paradigmeskiftet er sygt - lige nu får Radikale det uanset hvem der bli'r statsminister. 
[LINK]
#dkpol #dkmedier",negative,42
1373,da,0.9999948721322254,RT @USER: I Esbjerg glemmer vi ikke EP-valget med og #dkpol,neutral,11
1374,da,0.999996582983432,"Du har fuldstændig ret. Det er en meget stor del af det. Vi skal virkelig helhedstænke og rundt i alle hjørner. Lidt reform her og der gør det ikke. 

Og mennesket skal i centrum!",negative,34
1375,da,0.9999948536462073,Positiv stilstand hos vækstivrig Hirtshals-koncern,neutral,5
1376,da,0.999992669962588,"Hvad sker der med i dag, kan ikke komme ind??",neutral,10
1377,da,0.9999968096295213,Er det t en strikkeopskrift? Så er det næsten det dobbelt af 25 cm = til det ca. passer. Hilsen humanisten 😁,neutral,22
1378,da,0.9999946877478358,"At skulle vælge mellem Lars Løkke og Mette Frederiksen svarer til at skulle vælge mellem en far og en mor, det er enige 90 procent af tiden. #dkpol",negative,28
1379,da,0.9999968912758543,"Med mindre det er en aprilsnar planlægger Algeriets præsident Bouteflika angiveligt at trække sig indenfor en måned, og bøjer sig dermed for de mange hundredetusinder, der har protesteret mod ham i gaderne i landets store byer | THE DAILY STAR",neutral,40
1380,da,0.9999944024462863,"Men igen, hvorfor er det et krav at 'udviklere' har fuld adgang til 'databasen'? Og hvordan kan man forlade sig på troskabseder ... se bare hvordan det gik med Balder og misteltenen!
[LINK]",negative,33
1381,da,0.9999940918249229,FDA godkender ny doseringsmulighed for Genmabs Darzalex,neutral,7
1382,da,0.9999952388368218,Det er der ihvertfald ikke belæg for.,negative,7
1383,da,0.9999940790342017,Så må de fortælle hvilke fordele de mener der er for DK ved at være med I EU? Og spar os for fred i Europa det er NATOs fortjeneste Og handels aftaler kan DK lave bedre og hurtigere end gennem EU bureaukratiet Jeg ser kun ulemper og det bliver værre,negative,50
1384,da,0.9999947411593436,"I 1928 fik det tyske nazistparti knap 3% af stemmerne, i 1932 var stemte tyskerne for sidste gang i mere end et årti. 

Jf en meningsmåling vil 2,7% af danskerne stemme på et nazistisk parti ved valget. Hvor er Danmark om et årti - tænk over det, når lysene tændes i aften #dkpol",neutral,53
1385,da,0.9999964082408156,"Mere brug af GMO i landbruget kan ikke løse alle vores problemer. Og vi er bekymrede for, at flere fødevarer ikke vil leve op til den sikkerhedsgodkendelse, vi ønsker. Siger Mads Flarup Christensen fra Greenpeace i #dr2deadline. #dkpol",negative,38
1386,da,0.9999932938025928,"Det er nyt for mig, hvis Patrick har trænet MMA tidligere udover de seneste uger. Men selv hvis han har rodet lidt med det i sine unge dage, så har han jo stadig ikke den vigtige kamperfaring og et længere udviklingsforløb at trække på. Så det bliver op ad bakke uanset hvad.",negative,52
1387,no,0.8534314025408261,"Jo, det er i Argentina. I Buenos Aires. Det er det her: 
[LINK]",neutral,13
1388,da,0.9999949483095988,"Godt at høre, det ikke udgår helt. Blev sgu da lige bange :D",positive,13
1389,da,0.9999956819738668,Liberalisme til salg!?#dkpol #ligevilkårforalle Nikolaj Saadat: DF høster politiske sejre på liberal magtesløshed,negative,13
1390,da,0.9999957310497879,"Nej. 

Nørrebro gav Paludan de sidste vælgererklæringer efter de smadrede byen igen igen igen #dkpol #dkmedier",negative,16
1391,da,0.9999932719261329,Afskaf minister pensionen. De kan selv betale som vi andre. #dkpol,negative,11
1392,da,0.9999945749885212,Det er ikke kun Danmark der er ofre for vindmøllerne. Vi spilder tiden og pengene og udskyder rigtige holdbare grønne løsninger.,negative,21
1393,da,0.9999950910664432,"Det er ikke Rød/Blå der gør forskellen, men at endnu ikke har haft så godt fat om magten, at de er blevet tilbudt en konkurrencedygtig pris for deres principper.

Alle de ""gamle"" partier har forlængst solgt deres sjæl og principper til højestbydende.",negative,42
1394,da,0.9999957196599227,Jeg kunne rigtig godt tænke mig at høre holdninger til denne artikel! Kom med jeres bud. #dkpol,neutral,17
1395,da,0.9999952204624689,Lang forlængelse = valg eller folkeafstemning.,neutral,6
1396,da,0.9999925961304932,"Danske børn er for dårlige til sprog, men det kan en stor pædagogisk succeshistorie fra Horsens måske lave om på 👶📚",positive,21
1397,da,0.9999941012627716,"Lidt et longshot - nogen, der ved, hvornår der åbner billetsalg til Guldtuben 2019? Eller hvornår det har været åbnet tidligere år...
#twitterhjerne",neutral,23
1398,da,0.9999969274584557,"De 10 pct. rigeste danskere ejer næsten halvdelen af den samlede formue. En konsekvens af Budgetlov, som har fjernet milliarder fra velfærd i ➕ statslige uddannelsesinstitutioner og brugt dem på skattelettelser #dkpol
[LINK]",negative,33
1399,da,0.9999958707942024,"⚽️ Der er i dag 3 #fodbold kampe/events mere, der vises direkte:

📺 3 på TV

#dksport #dkbold #sldk #pldk #laliga #seriea #cldk #eldk

🔗",neutral,25
1400,da,0.999992441129371,"Det er det garanteret! :D Hold øje med - så kan du se de kommende #twaalbar, #twedagsbar og #twaarhusbar",positive,19
1401,da,0.9999938232256219,"Må indrømme, at jeg hellere ville have haft Zac Taylor og være gået all in på en quarterback i dragten, men jeg kan leve med det her alternativ. Største frygt er om Kubiak ikke har udviklet sit angreb siden 90'erne.",neutral,40
1402,da,0.9999937221822777,"Sprittens forvandling: Se hvilke arkitektfirmaer, der er med i opløbet
[LINK]",positive,11
1403,da,0.9999943795793318,RT @USER: Ebbe Sand holder øje med Nørgaard: Han vil stadig klæde Brøndby #sldk #transferdk,positive,15
1404,da,0.9999958743731605,HØJ Elite og bagspiller Mikkel Sjøberg stopper samarbejdet efter denne sæson -,neutral,12
1405,da,0.9999939115456296,"Frederiksberg Kommune vil løfte normeringerne til mininmumsniveau. Vigtigt skridt. Men vi skal have alle kommuner med. Minimumsnormeringer skal sikre et minimum af ressourcer, som kommuner skal bygge ovenpå, siger i #GodtBørneliv #dkpol #hvorerderenvoksen",neutral,33
1406,da,0.9999947577058542,"Der gik under 10 minutter efter dét tweet, så fik jeg denne mail..! Det er første gang nogensinde, at jeg er blevet kontaktet om et konkret (dog fuldstændig irrelevant) job via LinkedIn #spooky",neutral,33
1407,da,0.999995604528609,"Jeg tror du har misforstået noget. De (fleste ) der kender mig ved, at min hustru er OB fan og som regel skyder skylden på dommeren, modstanderen eller kommentatoren 😃...men det lader til, at alt skal skæres ud i pap⚽️😃",negative,40
1408,da,0.9999951831309374,"Forskerrapport dokumenterer, at fysisk krævende arbejde koster: Færre år i job, mere tid med langtidssygefravær &amp; mere ledighed - sammenlignet med andre lønmodtagere. Men det havde regeringen v/@USER IKKE hast med at offentliggøre...#dkpol #arbejde",negative,34
1409,da,0.9999946595214106,Gravesens stop! Alt for tidligt,negative,5
1410,da,0.9999948712707903,Vi vil hellere have noget med diabetes!!!,neutral,7
1411,da,0.9999970250959603,"Radio24syv vil ikke søge om forlænget sendetilladelse,det er deres valg og hvis de ikke havde klaget var det kun 50% af de redaktionelle medarbejdere der skulle arbejde fra provinsen.
KLYNK KLYNK FRA VRØVLE HOVEDER:
Hvad med lidt selv-indsigt""🤔
#dkmedier #dkpol #dkbiz",negative,41
1412,da,0.999994194063324,"Normalt og normalt....
Intet normalt i en forhandling om EU udmeldelse mellem borgerlige og arbejderpartiet.
Once in a generation - selv i DK.

At det så er en tvungen opgave, fordi det parlimentariske flertal ikke er på plads... Av den havde ikke gået under Fogh.",negative,45
1413,da,0.999993056602419,"Nej alle er ikke enige om at han er nazist, og det er folk som dig der kalder folk det, som skaber had og splid.",negative,25
1414,da,0.9999933388117344,I politik og andre sammenhænge betyder rød farve stop og fare ....,negative,12
1415,da,0.9999962602707726,"Værft klager efter dyr udbudsrunde: 'Vi sidder med en træls smag i munden' #dkpol #udbud #miljøstyrelsen
[LINK]",negative,17
1416,da,0.9999326696239448,"Fake news i mainstream medier er forbudt! 

Mainstream medier må faktisk ikke lyve. Der er desværre alt for mange, der synes det er ok, at fake news DR og fake news TV2 er propagandakanaler for magthaverne og at de laver...",negative,40
1417,da,0.9999951247609985,Landsret har for anden gang på en måned givet medhold i p-sag om bagatelagtig tastefejl. #kbhpol #dkmedier #dkforbrug,neutral,18
1418,da,0.9999948002100565,"Jeg vil gøre en gratis tjeneste at viderebringe denne lille og letlæselige anvisning. Sværere er det faktisk ikke (Tak, 👍)",positive,20
1419,da,0.9999929910768259,"2. Hvis det ER den ""rigtige jba"" skal han starte med at kigge indad og erkende at det var en kæmpe fejl IKKE at fortærke bif forsvaret i vinterpausen. Et bif forsvar, der nu har dummet sig i samtlige kampe.",negative,40
1420,da,0.9999947914477478,Lad robotterne tage sliddet🤔 #arbejdsmiljø #dkpol,neutral,6
1421,no,0.9967459064632452,Skal du ikke bare tage en kop the og gå en lille tur i haven...?,neutral,15
1422,da,0.999994447471812,"Hver borger i Gentofte tjener cirka dobbelt så meget som den gennemsnitlige danske lønmodtagers løn. Det er temmelig vildt.

I andre nyheder: De rigeste danskere, der bor i de dyreste huse med de største friværdistigninger, sparer mest op #dkpol #quellesurprise",negative,40
1423,no,0.9999967170960731,Helt vildt sjovt 😂😂😂😂 #pldk,positive,5
1424,da,0.9999964805721742,Ny i bymidten: En bid af Asien i Vissingsgade #vaf,neutral,10
1426,da,0.9999938124524588,"Så han kan stå og bræge politibeskyttet foran et privat hjem tilhørende en kvinde han chikanerer, samme hjem hvor han sidste år brægede ting han nu er dømt for racisme for.",negative,31
1427,da,0.999993679843415,"Jeg havde ikke regnet med, at vi ville slutte i top 4, men nu har samtlige muligheder været der, så det er en kæmpe skuffelse, at vi i det mindste ikke har en mulighed for det på sidste spilledag. Pilen har stort set kun peget den forkerte vej i Premier League siden december.",negative,53
1429,da,0.9999942122230312,Utilstrækkeligt forslag om redning af østersøtorsk #dkgreen #dkpol #cfpreality #endoverfishing,negative,10
1430,da,0.9999940355478821,"Mere #fodboldguld. Nu fra Blackburn, hvor klubbens største fan sørgede for, at Blackburn Rovers vandt det engelske mesterskab i 1995. Se statuen og få historien her.",positive,26
1431,da,0.9999956838095339,De er tosset med det kommer nok af at de ikke spiser KØD .De kan jo gøre som de vil men de skal ikke blande sig i hvordan andre lever,negative,30
1432,da,0.9999943471443231,"Fundamentet for dansk eliteidræts succes ligger i elitemiljøerne. Derfor er det rigtig set at investere i at koble atleter, trænere og forskere tættere sammen, lyder det fra sportschefer. #vejentilverdensklasse #idrætspol #DKPol",neutral,31
1433,da,0.9999971339115483,"Demonstrationer er en del af demokratiet. Men hvori består det vise i, at brænde uskyldige menneskers biler af? #fpol #eupol #Fmedia #dkmedier",negative,22
1434,da,0.9999924560783569,"⚽️ Der er i dag 17 #fodbold kampe/events mere, der vises direkte:

📺 6 på TV
💻 4 kun på @USER
💻 7 kun på @USER

#dksport #dkbold #sldk #pldk #laliga #seriea #cldk #eldk

🔗",neutral,35
1435,da,0.9999951195580471,"Nej, det går ikke. For selvforståelsen vil det være en katastrofe ikke at have hade-objekter. Hvad skulle Inger Støjberg og Mads Fuglede så lave?",negative,24
1436,da,0.9999957153809245,"“Min første tanke var, at man da ikke bare melder børn ud af grundskolen, tager små børn ud af daginstitutionen og tvinger en far til at sige sit job op, uden at nogen instans tager hånd om dem efterfølgende i rets- og velfærdsstaten Danmark. Men det gjorde man”#paradigmeskift",negative,48
1437,da,0.9999917102418889,Idk mand det virker som om politiet er enige med mig siden de har banlyst ham fra både Nørrebro og Nordvest med et statement om at hans person udgør en fare for den offentlige fred🤧,positive,35
1438,da,0.9999960700933094,"Mandag eftermiddag holdt F.C. København pressemøde om, at William Kvist nu er indstillet til en bestyrelsespost i Parken Sport &amp; Entertainment. Hør hele pressemødet med William, Ståle og Bo Rygaard i denne podcast! #fcklive 
[LINK]",neutral,35
1439,da,0.9999931715305485,Demokrati...? Siger blot jeg ikke forstår du sidder hvor du gør.,negative,11
1440,da,0.9999928964323476,"2/2 Derfor har jeg svært ved at se dette som argument mod prisstigninger. For mig at se ligner det nærmere et tegn på, at der er brug for en indsats på flere områder. Dyrere smøger og meget mere udbredelse af viden om alternativerne - og i særdeleshed sikkerheden ved alternativer",positive,50
1442,da,0.9999945761416412,"Tror du selv på, SKAT kan finde ud af at kontrollere det?",negative,12
1443,da,0.9999916132389355,GF Forsikring a/s: Prisregn: Sønderjyder hyldet for deres overskud,positive,9
1444,da,0.9999959625570943,Aarhus Universitet: Arts: Nu kan forskere lave tekstlæsning på epo,neutral,10
1445,da,0.9999941938521311,"Hvis du ikke ved hvem Rasmus Paludan er, så se det her⬇️
[LINK]",neutral,13
1446,da,0.9999968531062,RT @USER: Nordisk venstrefløj i fælles grønt udspil💚❤️,positive,8
1447,da,0.9999948237370179,"Spred endelig det gode budskab. Der kan nu indstilles til demensprisen 2019. Så peg på en kollega eller arbejdsplads, som du synes bør hyldes for at gør en særlig flot indsats i sit arbejde med mennesker med #demens: [LINK]
 #værdighed #sundhedforalle #sundpol",positive,42
1448,da,0.9999949699462449,Bedste smørrebrødsrestaurant i KBH? #twitterhjerne viser britisk gæst rundt.,neutral,9
1450,da,0.9999937734889472,"Hej jeg hedder Nanna. Jeg har haft depression og angst i rigtigt mange år, men kom først i medicinsk behandling her i efteråret. Det har været et vidunderligt skridt mod en normal hverdag og jeg er glad for at jeg fik samlet modet til at søge hjælp. #brydtabuet",positive,48
1451,da,0.9999957078891598,Man behøver ikke at være DF for at synes at DR er ensidigt og at 24/7 er underlødigt og Ekstrablad’s journalistik!,negative,21
1454,de,0.8571419205317686,RT @USER: Meget trist 🇬🇧/🇪🇺/🇩🇰,negative,5
1455,da,0.9297388942476099,"Haha, du samler vel på Champions League-titler? Jeg samler i øvrigt hverken på Liverpool- eller City-mesterskaber ...",positive,17
1456,da,0.9999952313019519,"Mathvinderen fra mandagens Superligakamp havde europæisk fodbold som et stort mål, da han vendte hjem til dansk fodbold #SLDK",positive,19
1457,da,0.999994805372858,Tellerup er da forlængst blevet et kæmpe brand!,negative,8
1458,da,0.9999937127666109,"Tillykke! ([LINK], hvor du får tingene at vide, før du selv er klar over det..)",negative,15
1459,da,0.9999938060624124,"Jeg husker tydeligt Pernille Vermund fra FT-valgkampen her i Nordsjælland i 2015. Hun snakkede rigtig meget om skattetryk og grundskyld som K-kandidat. Men ikke et ord om opgør med konventioner, grænsekontrol og problemerne med indvandring. #dkpol",negative,36
1461,da,0.9999955511411331,Er det deres 10 mål i denne sæson hvor der skulle være dømt offside?,negative,14
1462,da,0.9999932066185997,Hobro må undvære forsvarsklippe i første skæbnekamp,neutral,7
